,key1,key2,similarity
507,Bounce Back,pick up the phone,396.97845363616943
508,Fake Love,Slippery (feat. Gucci Mane),395.74350357055664
509,House Party,Play It Again,395.6091365814209
510,HUMBLE.,ELEMENT.,395.6034412384033
511,Low (feat T-Pain) - Feat T-Pain Album Version,Gold Digger,394.8937788009644
512,No Problem (feat. Lil Wayne & 2 Chainz),Angels (feat. Saba),394.5768356323242
513,You Was Right,Erase Your Social,394.44838285446167
514,Only,I Don't Fuck With You,394.2087593078613
515,Unforgettable,Slippery (feat. Gucci Mane),393.97104835510254
516,F*ck Up Some Commas,Where Ya At,393.7830276489258
517,Mask Off,Moves,393.7322359085083
518,Piano Man,Tiny Dancer,393.5230379104614
519,Congratulations,Money Longer,393.1827239990234
520,House Party,Take Your Time,392.9079179763794
521,Gold Digger,Ni**as In Paris,392.8389778137207
522,Money Longer,pick up the phone,392.5657424926758
523,Slide,Location,392.20372581481934
524,Slippery (feat. Gucci Mane),Money Longer,392.15457916259766
525,Gold Digger,Stronger,392.1339721679688
526,Fake Love,X (feat. Future),392.12109375
527,Caroline,Come Get Her,391.9477043151856
528,Pop Style,Too Good,391.7519884109497
529,Jumpman,Low Life,391.2173500061035
530,Starving,Cold Water (feat. Justin Bieber & MØ),391.1603193283081
531,One Dance,Middle,390.9341716766357
532,Moves,Bad and Boujee (feat. Lil Uzi Vert),390.9294023513794
533,One Dance,Fake Love,390.7429161071777
534,Californication,Snow (Hey Oh) - Hey Oh Album Version,390.1064009666443
535,HUMBLE.,V. 3005,390.0590896606445
536,No Role Modelz,Congratulations,390.02935791015625
537,Both (feat. Drake),T-Shirt,389.32122230529785
538,Too Good,Work,388.9251365661621
539,Chicken Fried,Springsteen,388.90352725982666
540,No Problem (feat. Lil Wayne & 2 Chainz),One Night,388.553150177002
541,1-800-273-8255,Young Dumb & Broke,388.4716358184815
542,One Dance,Work from Home,388.4485902786255
543,Needed Me,Controlla,388.4163093566895
544,Black Beatles,X (feat. Future),388.30228900909424
545,Rolex,Slippery (feat. Gucci Mane),387.9285564422608
546,Body Like A Back Road,Hurricane,387.8007736206055
547,Bounce Back,Money Longer,387.6660633087158
548,Chicken Fried,Body Like A Back Road,387.6189880371094
549,HUMBLE.,Jumpman,387.3189182281494
550,HUMBLE.,Wild Thoughts,387.09258556365967
551,Bodak Yellow,Bank Account,385.9745788574219
552,679 (feat. Remy Boyz),Antidote,385.474609375
553,HUMBLE.,Starboy,385.0334014892578
554,One Night,Bounce Back,384.9531812667847
555,Moves,iSpy (feat. Lil Yachty),384.9374198913574
556,Wet Dreamz,G.O.M.D.,384.82735538482666
557,Don't Let Me Down,Needed Me,384.5477142333984
558,Money Longer,X (feat. Future),384.5174865722656
559,You Was Right,pick up the phone,384.5132446289063
560,I'm the One,Redbone,384.32906341552734
561,Sweet Child O' Mine,Sweet Home Alabama,383.7484760284424
562,Needed Me,Cold Water (feat. Justin Bieber & MØ),383.69954109191895
563,Ignition - Remix,Kiss Me Thru The Phone,383.5867137908936
564,HUMBLE.,Look At Me!,383.5003423690796
565,Drowning (feat. Kodak Black),X (feat. Future),383.2445335388184
566,Redbone,Congratulations,383.2261028289795
567,Wagon Wheel,Cruise,383.01957607269287
568,Sorry,Work,382.8775024414063
569,Shape of You,Closer,382.3205585479736
570,XO TOUR Llif3,Location,382.24734115600586
571,Ignition - Remix,Hey Ya! - Radio Mix / Club Mix,381.9350090026856
572,Play It Again,Cruise,381.9247131347656
573,4 AM,Bank Account,381.6726293563843
574,What Do You Mean?,Love Yourself,381.139627456665
575,Caroline,T-Shirt,381.0706186294556
576,I Don't Dance,Die A Happy Man,380.9396266937256
577,Crash And Burn,Body Like A Back Road,380.81375217437744
578,Bank Account,Bounce Back,380.71206283569336
579,House Party,This Is How We Roll,380.5972957611084
580,In the Name of Love,Closer,380.1861734390259
581,Antidote,Come Get Her,380.1294784545898
582,Bodak Yellow,rockstar,379.5739631652832
583,rockstar,I Get The Bag (feat. Migos),379.4776134490967
584,Jumpman,Where Ya At,379.3390970230103
585,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Bad and Boujee (feat. Lil Uzi Vert),379.1289978027344
586,Sorry,I Took A Pill In Ibiza - Seeb Remix,378.94994163513184
587,Too Good,Caroline,378.91200828552246
588,Swang,pick up the phone,378.88447284698486
589,I Feel It Coming,Starboy,378.6347351074219
590,Don't Let Me Down,Middle,378.5447216033936
591,T-Shirt,Get Right Witcha,378.4501075744629
592,HUMBLE.,Get Right Witcha,378.4244842529297
593,Sweet Child O' Mine,Carry on Wayward Son,377.8208203315735
594,Congratulations,X (feat. Future),377.70568656921387
595,Only,Broccoli (feat. Lil Yachty),377.1529130935669
596,Moves,T-Shirt,376.62612533569336
597,2 Phones,Really Really,376.5086030960083
598,One Dance,Roses,376.21017265319824
599,Low Life,Bounce Back,376.1675834655762
600,Chill Bill,X (feat. Future),376.166633605957
601,XO TOUR Llif3,Passionfruit,375.8351707458496
602,That's What I Like,It Ain't Me (with Selena Gomez),375.6448030471802
603,One Dance,Never Be Like You,375.4805603027344
604,Gyalchester,Slippery (feat. Gucci Mane),375.3748083114624
605,I'm the One,Caroline,375.1087551116944
606,Mask Off,White Iverson,374.86939430236816
607,Congratulations,Deja Vu,374.75927352905273
608,Leave The Night On,Body Like A Back Road,374.75496673583984
609,Butterfly Effect,Location,374.5348834991455
610,No Problem (feat. Lil Wayne & 2 Chainz),Jumpman,374.2702331542969
611,Heathens,Closer,374.1983613967896
612,Panda,Caroline,373.6939086914063
613,Again,My Way (feat. Monty),373.6856803894043
614,OOOUUU,X (feat. Future),373.4555950164795
615,Broccoli (feat. Lil Yachty),For Free,373.4349431991577
616,goosebumps,Antidote,373.2219467163086
617,No Type,679 (feat. Remy Boyz),373.1584434509277
618,No Problem (feat. Lil Wayne & 2 Chainz),Come Get Her,373.14083194732666
619,Hurricane,Die A Happy Man,372.9766330718994
620,Congratulations,Water,372.8355350494385
621,White Iverson,Congratulations,372.7805938720703
622,Roses,This Is What You Came For,372.484016418457
623,Broccoli (feat. Lil Yachty),Moves,372.3924865722656
624,Caroline,Money Longer,372.3295364379883
625,Trap Queen,The Hills,372.2671709060669
626,T-Shirt,Crash And Burn,372.2373580932617
627,Bitch Better Have My Money,Trap Queen,372.2319841384888
628,No Type,Bad and Boujee (feat. Lil Uzi Vert),372.12199211120605
629,Die A Happy Man,Star Of The Show,372.0596451759338
630,Promiscuous,Yeah!,371.8779754638672
631,H.O.L.Y.,T-Shirt,371.8772964477539
632,Hot In Herre,Yeah!,371.6865177154541
633,Moves,Tunnel Vision,371.540641784668
634,Too Many Years,Tunnel Vision,371.4381275177002
635,One Dance,Don't Mind,371.3551330566406
636,X (feat. Future),pick up the phone,371.0247745513916
637,No Role Modelz,"Me, Myself & I",370.86963272094727
638,Magnolia,Bounce Back,370.8273124694824
639,No Problem (feat. Lil Wayne & 2 Chainz),Panda,370.58634757995605
640,H.O.L.Y.,Make You Miss Me,370.5336093902588
641,iSpy (feat. Lil Yachty),Passionfruit,370.3068323135376
642,Panda,iSpy (feat. Lil Yachty),369.8652877807617
643,Play It Again,Wagon Wheel,369.7359123229981
644,House Party,Crash And Burn,369.3755421638489
645,Location,Saved,368.4748392105103
646,Jumpman,Again,368.3666229248047
647,Unforgettable,Bounce Back,368.2183895111084
648,Young Dumb & Broke,Bank Account,367.9892292022705
649,Cheap Thrills,Don't Let Me Down,367.9359197616577
650,No Problem (feat. Lil Wayne & 2 Chainz),Fake Love,367.9281921386719
651,Come Get Her,Bounce Back,367.752182006836
652,Mask Off,Unforgettable,367.7097158432007
653,Rake It Up,Slippery (feat. Gucci Mane),367.6919803619385
654,Springsteen,Die A Happy Man,367.3539352416992
655,iSpy (feat. Lil Yachty),Drowning (feat. Kodak Black),367.294921875
656,Closer,I Took A Pill In Ibiza - Seeb Remix,367.1339263916016
657,Play It Again,Drunk On A Plane,367.0948266983032
658,Broccoli (feat. Lil Yachty),The Hills,367.08228302001953
659,Break Up In A Small Town,Take Your Time,367.0722723007202
660,Portland,Gyalchester,367.0206909179688
661,Butterfly Effect,Mask Off,366.9620742797852
662,One Dance,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",366.8391227722168
663,Location,Bounce Back,366.8068046569824
664,One Night,Money Longer,366.7723083496094
665,Brown Eyed Girl,Sweet Home Alabama,366.7446594238281
666,Magnolia,rockstar,366.7154483795166
667,Back To Back,Broccoli (feat. Lil Yachty),366.6418228149414
668,No Problem (feat. Lil Wayne & 2 Chainz),Slippery (feat. Gucci Mane),366.567120552063
669,Closer,That's What I Like,366.4418821334839
670,Bodak Yellow,Rake It Up,366.4020767211914
671,Sweet Child O' Mine,Another One Bites The Dust - Remastered 2011,366.2860794067383
672,Ignition - Remix,BedRock,366.0707206726074
673,All The Small Things,What's My Age Again?,365.95168685913086
674,Closer,It Ain't Me (with Selena Gomez),365.78981590271
675,One Dance,Exchange,365.5211067199707
676,Knee Deep (feat. Jimmy Buffett),Toes,365.46615982055664
677,goosebumps,Both (feat. Drake),365.4620151519776
678,T-Shirt,Drowning (feat. Kodak Black),365.3340492248535
679,OOOUUU,Bounce Back,365.2982940673828
680,Both (feat. Drake),Bad and Boujee (feat. Lil Uzi Vert),365.27358055114746
681,Caroline,Swang,365.2502546310425
682,Rocket Man (I Think It's Going To Be A Long Long Time),Tiny Dancer,365.212610244751
683,No Role Modelz,679 (feat. Remy Boyz),365.1275272369385
684,1-800-273-8255,Bank Account,364.8736267089844
685,You Was Right,Low Life,364.7018280029297
686,Sweet Child O' Mine,Welcome To The Jungle,364.5498857498169
687,One Night,Bad and Boujee (feat. Lil Uzi Vert),363.9360904693604
688,You Was Right,Bank Account,363.86694717407227
689,Antidote,Bounce Back,363.850284576416
690,Slide,Rollin,363.8353099822998
691,In Da Club,Gold Digger,363.8225326538086
692,Jumpman,Fake Love,363.6537551879883
693,No Type,iSpy (feat. Lil Yachty),363.6104850769043
694,Starboy,Chill Bill,363.4898681640625
695,No Role Modelz,Back To Back,363.4148788452149
696,I'm the One,DNA.,363.395435333252
697,Rake It Up,Caroline,363.3527240753174
698,Take Your Time,Make You Miss Me,363.28174114227295
699,T-Shirt,pick up the phone,363.2444248199463
700,The Hills,679 (feat. Remy Boyz),362.80347061157227
701,Famous,Caroline,362.7348318099976
702,Play It Again,Springsteen,362.67051696777344
703,Radioactive,Counting Stars,362.2087860107422
704,Magnolia,Unforgettable,362.04914474487305
705,IV. sweatpants,V. 3005,362.0412893295288
706,Dream On,Welcome To The Jungle,361.8608994483948
707,One Dance,Never Forget You,361.7387809753418
708,Butterfly Effect,Congratulations,361.17183780670166
709,Broccoli (feat. Lil Yachty),Too Good,361.0636281967163
710,White Iverson,Bad and Boujee (feat. Lil Uzi Vert),360.93421459198
711,Trap Queen,Come Get Her,360.90468406677246
712,Despacito - Remix,Location,360.888503074646
713,I'm the One,Something Just Like This,360.7621726989746
714,Magnolia,Bad and Boujee (feat. Lil Uzi Vert),360.75960063934326
715,XO TOUR Llif3,Erase Your Social,360.4814758300781
716,Don't Stop Believin',Bohemian Rhapsody - Remastered 2011,360.4069290161133
717,One Night,Caroline,360.12073516845703
718,What They Want,Caroline,360.0715856552124
719,White Iverson,Uber Everywhere,360.0499963760376
720,Closer,Needed Me,360.02978515625
721,Low Life,X (feat. Future),360.0207109451294
722,Panda,Black Beatles,359.5930652618408
723,Rolex,Fake Love,359.4175109863281
724,Redbone,iSpy (feat. Lil Yachty),359.1829414367676
725,HUMBLE.,No Role Modelz,359.15449714660645
726,Unforgettable,Location,359.0813636779785
727,Mask Off,Both (feat. Drake),358.9983558654785
728,Ignition - Remix,Hot In Herre,358.95753479003906
729,Mask Off,rockstar,358.65457916259766
730,Energy,Know Yourself,358.64267921447754
731,In Da Club,Yeah!,358.5048637390137
732,No Problem (feat. Lil Wayne & 2 Chainz),All We Got (feat. Kanye West & Chicago Children's Choir),358.06207752227783
733,I'm the One,1-800-273-8255,357.90161323547363
734,No Role Modelz,Black Beatles,357.8921127319336
735,Trap Queen,My Way (feat. Monty),357.8277587890625
736,Jumpman,My Way (feat. Monty),357.82347679138184
737,One Dance,For Free,357.7021961212158
738,XO TOUR Llif3,Wild Thoughts,357.6828365325928
739,Closer,Don't Wanna Know (feat. Kendrick Lamar),357.5430603027344
740,Young Dumb & Broke,Location,357.3926601409912
741,Piano Man,Rocket Man (I Think It's Going To Be A Long Long Time),357.35778188705444
742,No Role Modelz,Where Ya At,357.2589454650879
743,House Party,Make You Miss Me,357.25693798065186
744,m.A.A.d city,Backseat Freestyle,357.24357986450195
745,No Type,Bounce Back,357.0063285827637
746,Bad and Boujee (feat. Lil Uzi Vert),Come Get Her,356.886757850647
747,Bad and Boujee (feat. Lil Uzi Vert),Bank Account,356.7236108779907
748,Break Up In A Small Town,Die A Happy Man,356.642765045166
749,DNA.,ELEMENT.,356.57076358795166
750,Lean On (feat. MØ & DJ Snake),Can't Feel My Face,356.3063144683838
751,That's My Kind Of Night,This Is How We Roll,356.2444152832031
752,Magnolia,Tunnel Vision,356.0649251937866
753,No Role Modelz,Ni**as In Paris,356.0127410888672
754,Portland,Bank Account,355.8238582611084
755,Despacito - Remix,Closer,355.5763092041016
756,Livin' On A Prayer,You Give Love A Bad Name,355.2400932312012
757,One Dance,oui,355.23339080810547
758,Broccoli (feat. Lil Yachty),Low Life,355.19693660736084
759,What Do You Mean?,Where Are Ü Now (with Justin Bieber),354.9782066345215
760,No Type,Throw Sum Mo,354.9579620361328
761,Broccoli (feat. Lil Yachty),pick up the phone,354.86977100372314
762,Needed Me,Low Life,354.8201904296875
763,Body Like A Back Road,In Case You Didn't Know,354.8067855834961
764,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Come Get Her,354.7126750946045
765,I Get The Bag (feat. Migos),Bank Account,354.67810821533203
766,Make You Miss Me,Die A Happy Man,354.64873123168945
767,Broccoli (feat. Lil Yachty),I Don't Fuck With You,354.4764938354492
768,Paris,Stay (with Alessia Cara),354.3937339782715
769,Money Longer,Drowning (feat. Kodak Black),354.3292713165283
770,Mask Off,Redbone,353.8733367919922
771,Cold Water (feat. Justin Bieber & MØ),Never Be Like You,353.70946884155273
772,XO TOUR Llif3,No Problem (feat. Lil Wayne & 2 Chainz),353.18000411987305
773,Rolex,Broccoli (feat. Lil Yachty),353.1477670669556
774,Treat You Better,Cold Water (feat. Justin Bieber & MØ),352.75715255737305
775,Broccoli (feat. Lil Yachty),Cut It (feat. Young Dolph),352.5201358795166
776,Die A Happy Man,Confession,352.32440185546875
777,Play It Again,Take Your Time,352.1019244194031
778,XO TOUR Llif3,Chill Bill,352.0848512649536
779,XO TOUR Llif3,Rake It Up,351.9633388519287
780,Pop Style,Energy,351.92724990844727
781,Jumpman,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,351.74327659606934
782,Trap Queen,Hotline Bling,351.6174144744873
783,I Took A Pill In Ibiza - Seeb Remix,Never Be Like You,351.58761978149414
784,Swang,Money Longer,351.33008003234863
785,One Dance,Summer Sixteen,351.3287916183472
786,That's My Kind Of Night,Die A Happy Man,351.2947940826416
787,XO TOUR Llif3,Young Dumb & Broke,351.2584686279297
788,Play It Again,H.O.L.Y.,351.14994049072266
789,Fake Love,Uber Everywhere,351.00816535949707
790,Hotline Bling,Antidote,350.9828977584839
791,Pop Style,Fake Love,350.9723281860352
792,Jumpman,Controlla,350.84183502197266
793,Jumpman,F*ck Up Some Commas,350.8216247558594
794,Cruise,Springsteen,350.6536388397217
795,rockstar,iSpy (feat. Lil Yachty),350.6432876586914
796,One Dance,Don't,350.6093778610229
797,Unforgettable,Bank Account,350.5891704559326
798,Panda,Come Get Her,350.5686855316162
799,I'm the One,Passionfruit,350.5126705169678
800,goosebumps,Redbone,350.50838470458984
801,Low Life,Money Longer,350.4371643066406
802,I Don't Fuck With You,679 (feat. Remy Boyz),350.3446273803711
803,Crash And Burn,Die A Happy Man,350.3324909210205
804,That's My Kind Of Night,Barefoot Blue Jean Night,350.3093242645264
805,XO TOUR Llif3,Look At Me!,349.9200916290283
806,Yeah!,Hey Ya! - Radio Mix / Club Mix,349.916748046875
807,Hotel California - Remastered,Piano Man,349.8649215698242
808,Rake It Up,Congratulations,349.8469982147217
809,Fake Love,Chill Bill,349.6705627441406
810,Tunnel Vision,X (feat. Future),349.6347255706787
811,goosebumps,No Heart,349.345739364624
812,Portland,Drowning (feat. Kodak Black),349.086332321167
813,Gassed Up,Bounce Back,349.01899909973145
814,"Flex (Ooh, Ooh, Ooh)",Come Get Her,348.9953680038452
815,White Iverson,Come Get Her,348.81249618530273
816,Take Your Time,Die A Happy Man,348.7233352661133
817,Rolex,Bank Account,348.6384859085083
818,Rolex,iSpy (feat. Lil Yachty),348.51974964141846
819,I Don't Fuck With You,Come Get Her,348.38982582092285
820,In the Name of Love,Cold Water (feat. Justin Bieber & MØ),348.36261558532715
821,Mask Off,Low Life,348.3374557495117
822,The Motto,I Don't Fuck With You,348.24047088623047
823,Under The Bridge,Californication,348.1396484375
824,Play It Again,Body Like A Back Road,347.94158935546875
825,Gold Digger,Crank That (Soulja Boy),347.8359651565552
826,Paris,Shape of You,347.7332639694214
827,No Problem (feat. Lil Wayne & 2 Chainz),Swang,347.72439193725586
828,Butterfly Effect,DNA.,347.3840637207031
829,One Dance,No Problem (feat. Lil Wayne & 2 Chainz),347.3115692138672
830,No Flockin,Tunnel Vision,347.08244800567627
831,Cruise,Get Your Shine On,346.90277576446533
832,Stay (with Alessia Cara),It Ain't Me (with Selena Gomez),346.8726511001587
833,Cold Water (feat. Justin Bieber & MØ),Gold,346.823468208313
834,Ignition - Remix,Hollaback Girl,346.6355600357056
835,Buy U a Drank (Shawty Snappin'),Gold Digger,346.62077808380127
836,Jumpman,Down In the DM,346.43371391296387
837,No Role Modelz,Money Longer,346.24309158325195
838,Juke Jam (feat. Justin Bieber & Towkio),Same Drugs,346.1194787025452
839,Don't Let Me Down,Let Me Love You,346.0923538208008
840,I Gotta Feeling,Yeah!,346.0598430633545
841,Crash And Burn,Break Up with Him,345.8909435272217
842,You Know You Like It,Lean On (feat. MØ & DJ Snake),345.80780601501465
843,Drop It Like It's Hot,Yeah!,345.64759063720703
844,Caroline,Antidote,345.61573791503906
845,Mr. Brightside,Somebody Told Me,345.61110496521
846,HUMBLE.,Young Dumb & Broke,345.48333168029785
847,XO TOUR Llif3,Moves,345.3369169235229
848,No Problem (feat. Lil Wayne & 2 Chainz),Famous,345.3296766281128
849,No Role Modelz,DNA.,345.2992858886719
850,Jumpman,T-Shirt,345.29053115844727
851,Ain't No Mountain High Enough,My Girl,345.1808910369873
852,Butterfly Effect,Bounce Back,344.6738166809082
853,Exchange,oui,344.6520881652832
854,Stay With Me,Thinking Out Loud,344.6248970031738
855,Never Be Like You,Middle,344.33879947662354
856,Chill Bill,Money Longer,344.27831172943115
857,Broccoli (feat. Lil Yachty),Controlla,344.2594299316406
858,Congratulations,Gyalchester,344.099609375
859,Antidote,Low Life,343.93072509765625
860,Don't Let Me Down,Ride,343.9021797180176
861,You Was Right,OOOUUU,343.74729347229004
862,T-Shirt,X (feat. Future),343.68035888671875
863,Santeria,Under The Bridge,343.5195550918579
864,Cruise,This Is How We Roll,343.4691925048828
865,Famous,Congratulations,343.4247169494629
866,Closer,All We Know,343.2961006164551
867,Cold Water (feat. Justin Bieber & MØ),This Is What You Came For,343.2820701599121
868,m.A.A.d city,Ni**as In Paris,343.2070541381836
869,Don't Let Me Down,Capsize,343.1809787750244
870,DNA.,Caroline,343.1344919204712
871,Jumpman,"Flex (Ooh, Ooh, Ooh)",342.95605659484863
872,Wagon Wheel,Knee Deep (feat. Jimmy Buffett),342.88894987106323
873,Closer,Say You Won't Let Go,342.6292304992676
874,Clique,F**kin' Problems,342.5664653778076
875,Jumpman,679 (feat. Remy Boyz),342.55709648132324
876,Piano Man,American Pie,342.55287647247314
877,Springsteen,Dirt Road Anthem,342.4030680656433
878,Don't Let Me Down,Sorry,342.3652648925781
879,Do What I Want,Money Longer,342.2738075256348
880,One Dance,Cake By The Ocean,342.2398376464844
881,DNA.,rockstar,341.5601863861084
882,"Flex (Ooh, Ooh, Ooh)",F*ck Up Some Commas,341.5103530883789
883,May We All,Die A Happy Man,341.3446521759033
884,White Iverson,"Me, Myself & I",341.3397102355957
885,HUMBLE.,pick up the phone,341.2604513168335
886,One Night,Black Beatles,341.2008056640625
887,Crank That (Soulja Boy),Yeah!,341.1197757720947
888,HeadBand (feat. 2 Chainz),No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,341.0876884460449
889,iSpy (feat. Lil Yachty),X (feat. Future),340.8974323272705
890,Sweet Child O' Mine,Livin' On A Prayer,340.7127151489258
891,No Problem (feat. Lil Wayne & 2 Chainz),For Free,340.6881103515625
892,Leave The Night On,Take Your Time,340.64698791503906
893,Hollaback Girl,Gold Digger,340.598876953125
894,White Iverson,Ni**as In Paris,340.26832580566406
895,Heathens,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",340.1367301940918
896,Rake It Up,Bank Account,340.02051639556885
897,Rolex,Caroline,339.9850845336914
898,Never Be Like You,Gold,339.9798974990845
899,Body Like A Back Road,Snapback,339.8612985610962
900,I'm the One,Young Dumb & Broke,339.7248764038086
901,Shape of You,Say You Won't Let Go,339.5377149581909
902,Congratulations,Gassed Up,339.3471565246582
903,Back In Black,Thunderstruck,339.2968282699585
904,Hotline Bling,Can't Feel My Face,339.2890739440918
905,I'm the One,Tunnel Vision,339.1411647796631
906,Paris,It Ain't Me (with Selena Gomez),338.90220069885254
907,Broccoli (feat. Lil Yachty),That's What I Like,338.8685703277588
908,No Role Modelz,Hotline Bling,338.6293716430664
909,Mask Off,Water,338.616156578064
910,Antidote,T-Shirt,338.58067512512207
911,Black Beatles,T-Shirt,338.4843921661377
912,I'm the One,Strip That Down,338.37890625
913,Cruise,Country Girl (Shake It For Me),338.3215341567993
914,One Dance,My House,338.2843246459961
915,T-Shirt,Snapback,338.24734115600586
916,One Dance,Bad and Boujee (feat. Lil Uzi Vert),338.01038360595703
917,HUMBLE.,No Heart,337.46863746643066
918,Back In Black,Highway to Hell,337.3780574798584
919,H.O.L.Y.,Somewhere On A Beach,337.3739318847656
920,You Was Right,Fake Love,337.34459686279297
921,Leave The Night On,That's My Kind Of Night,337.2929372787476
922,XO TOUR Llif3,One Night,337.20489978790283
923,Back To Back,Panda,337.05425357818604
924,Butterfly Effect,4 AM,336.83226013183594
925,I'm the One,Shape of You,336.7759189605713
926,Ignition - Remix,Low (feat T-Pain) - Feat T-Pain Album Version,336.72095012664795
927,Get Your Shine On,Round Here,336.6726427078247
928,Mask Off,One Night,336.53051376342773
929,Low Life,Bad and Boujee (feat. Lil Uzi Vert),336.51024627685547
930,Black Beatles,Swang,336.4480209350586
931,Mask Off,Antidote,336.4330053329468
932,Riptide,Take Me To Church,336.2696189880371
933,XO TOUR Llif3,Redbone,336.2420082092285
934,Welcome To The Jungle,Paradise City,336.2095642089844
935,Magnolia,Swang,336.06961250305176
936,Slide,It Ain't Me (with Selena Gomez),335.9879493713379
937,beibs in the trap,Slippery (feat. Gucci Mane),335.8953981399536
938,One Dance,Bounce Back,335.86180114746094
939,No Role Modelz,Caroline,335.7667541503906
940,DNA.,Bank Account,335.74250411987305
941,Location,Bad and Boujee (feat. Lil Uzi Vert),335.59398651123047
942,Play It Again,Homegrown,335.56228256225586
943,Don't Let Me Down,My House,335.50437927246094
944,XO TOUR Llif3,Gyalchester,335.36304092407227
945,That's My Kind Of Night,It Goes Like This,335.24106311798096
946,Congratulations,Deja Vu,335.16389751434326
947,XO TOUR Llif3,LOVE. FEAT. ZACARI.,335.0592575073242
948,It's A Vibe,rockstar,335.042950630188
949,Magnolia,Portland,335.03246116638184
950,Jumpman,Really Really,335.0165910720825
951,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Shape of You,334.9403686523437
952,Don't Let Me Down,Light It Up (feat. Nyla & Fuse ODG) - Remix,334.9308261871338
953,Butterfly Effect,Swang,334.67945861816406
954,Jumpman,Black Beatles,334.649697303772
955,XO TOUR Llif3,Get Right Witcha,334.601170539856
956,Chicken Fried,Barefoot Blue Jean Night,334.46630859375
957,American Pie,Sweet Home Alabama,334.3907165527344
958,Rolex,Black Beatles,334.3464365005493
959,Too Good,This Is What You Came For,334.2124605178833
960,Butterfly Effect,It's A Vibe,334.136305809021
961,No Role Modelz,V. 3005,334.086012840271
962,Sweet Child O' Mine,Dream On,333.9825258255005
963,Pop Style,Bad and Boujee (feat. Lil Uzi Vert),333.9677495956421
964,House Party,Wagon Wheel,333.7973566055298
965,You Was Right,Come Get Her,333.6972427368164
966,Butterfly Effect,Portland,333.64658546447754
967,Back To Back,Big Rings,333.538122177124
968,That's My Kind Of Night,Crash My Party,333.4692282676697
969,You Was Right,Tunnel Vision,333.3466491699219
970,No Type,Jumpman,333.3375120162964
971,Hotel California - Remastered,Dream On,333.2779264450073
972,DNA.,Antidote,333.2136583328247
973,No Role Modelz,Don't,333.21335315704346
974,Despacito - Remix,Unforgettable,333.1981658935547
975,Free Bird,Sweet Home Alabama,333.1105089187622
976,Cheap Thrills,Closer,333.0894432067871
977,Believer,Thunder,333.0366325378418
978,No Heart,Caroline,333.0204391479492
979,Jumpman,Ni**as In Paris,332.8923921585083
980,rockstar,Swang,332.65318393707275
981,Fake Love,That's What I Like,332.5674591064453
982,Don't Let Me Down,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",332.4796257019043
983,Fake Love,Don't,332.3955898284912
984,Hotel California - Remastered,Bohemian Rhapsody - Remastered 2011,332.39036750793457
985,Have You Ever Seen The Rain?,Sweet Home Alabama,332.38306045532227
986,goosebumps,Money Longer,332.32276153564453
987,Bodak Yellow,iSpy (feat. Lil Yachty),332.29078102111816
988,One Dance,Cheap Thrills,332.14871883392334
989,Starboy,The Hills,331.9380569458008
990,Gyalchester,Bank Account,331.8855400085449
991,XO TOUR Llif3,pick up the phone,331.879545211792
992,Sorry,My House,331.7561912536621
993,Hotel California - Remastered,Have You Ever Seen The Rain?,331.7013931274414
994,"Flex (Ooh, Ooh, Ooh)",Antidote,331.6530590057373
995,Chicken Fried,American Kids,331.5424270629883
996,XO TOUR Llif3,ELEMENT.,331.38069248199463
997,No Problem (feat. Lil Wayne & 2 Chainz),Tunnel Vision,331.37688636779785
998,Fake Love,DNA.,331.2037124633789
999,Portland,DNA.,330.9073791503906
