,key1,key2,similarity
503,No Role Modelz,679 (feat. Remy Boyz),387.5969047546387
504,Broccoli (feat. Lil Yachty),Slippery (feat. Gucci Mane),387.11191749572754
505,Despacito - Remix,Stay (with Alessia Cara),387.1085629463196
506,iSpy (feat. Lil Yachty),Passionfruit,386.7648868560791
507,Broccoli (feat. Lil Yachty),I Don't Fuck With You,386.7016220092773
508,Chill Bill,Money Longer,386.4801969528198
509,No Role Modelz,2 Phones,386.4236283302307
510,Panda,Antidote,386.4101409912109
511,Body Like A Back Road,Hurricane,386.0380358695984
512,Don't Let Me Down,Cold Water (feat. Justin Bieber & MØ),385.7355194091797
513,No Role Modelz,Really Really,385.4447908401489
514,Slide,iSpy (feat. Lil Yachty),385.116024017334
515,X (feat. Future),pick up the phone,385.06353759765625
516,No Problem (feat. Lil Wayne & 2 Chainz),Low Life,384.89676666259766
517,Redbone,Slide,384.7273864746094
518,Mask Off,pick up the phone,384.21034240722656
519,H.O.L.Y.,May We All,383.99713039398193
520,Fake Love,T-Shirt,383.82780361175537
521,Broccoli (feat. Lil Yachty),White Iverson,383.7138843536377
522,Pop Style,Controlla,383.1098785400391
523,One Dance,Bad and Boujee (feat. Lil Uzi Vert),383.0784606933594
524,Broccoli (feat. Lil Yachty),For Free,383.07195377349854
525,HUMBLE.,Chill Bill,383.066499710083
526,Caroline,Money Longer,382.96751403808594
527,Butterfly Effect,Tunnel Vision,382.9594259262085
528,Closer,Needed Me,382.9407863616944
529,Fake Love,Swang,382.90901613235474
530,Work from Home,Closer,382.88980293273926
531,Trap Queen,Come Get Her,382.5589499473572
532,Gucci Gang,Bank Account,382.2887535095215
533,Famous,Waves,382.2127432823181
534,Chill Bill,T-Shirt,381.9136991500855
535,Broccoli (feat. Lil Yachty),Starboy,381.7521133422852
536,Never Be Like You,Gold,381.65484714508057
537,Jumpman,F*ck Up Some Commas,381.518500328064
538,I'm the One,Bounce Back,380.3712463378906
539,Panda,Needed Me,379.8513469696045
540,DNA.,rockstar,379.51133251190186
541,That's My Kind Of Night,This Is How We Roll,379.5093483924866
542,One Dance,Middle,378.90542793273926
543,Gold Digger,Ni**as In Paris,378.8090229034424
544,XO TOUR Llif3,Gyalchester,378.7629699707031
545,HUMBLE.,Wild Thoughts,378.4905281066895
546,HUMBLE.,Slide,378.3684921264648
547,House Party,Break Up In A Small Town,378.0921249389648
548,No Role Modelz,A Tale of 2 Citiez,378.0566325187683
549,Rocket Man (I Think It's Going To Be A Long Long Time),Tiny Dancer,377.8061389923096
550,Treat You Better,Closer,377.7157025337219
551,Get Low - Street,Yeah!,377.0748653411865
552,Stay With Me,Thinking Out Loud,377.0601873397827
553,T-Shirt,Get Right Witcha,376.93631505966187
554,Fake Love,Controlla,376.922945022583
555,Have You Ever Seen The Rain?,Fortunate Son,376.8539657592773
556,One Dance,Mask Off,376.80495262146
557,1-800-273-8255,Unforgettable,376.3980746269226
558,Portland,Tunnel Vision,376.3761568069458
559,White Iverson,Black Beatles,376.2710075378418
560,White Iverson,Congratulations,376.16950130462646
561,Needed Me,Never Be Like You,376.12833976745605
562,Butterfly Effect,Drowning (feat. Kodak Black),376.1121153831482
563,Broccoli (feat. Lil Yachty),DNA.,376.04797554016113
564,Pop Style,Broccoli (feat. Lil Yachty),376.014123916626
565,Don't Let Me Down,Light It Up (feat. Nyla & Fuse ODG) - Remix,375.9868574142456
566,XO TOUR Llif3,Redbone,375.979700088501
567,XO TOUR Llif3,wokeuplikethis*,375.7943153381348
568,Both (feat. Drake),Bad and Boujee (feat. Lil Uzi Vert),375.70996284484863
569,Stay With Me,I'm Not The Only One,375.7042598724365
570,Cruise,Get Your Shine On,374.6549892425537
571,1-800-273-8255,Young Dumb & Broke,374.34540462493896
572,No Role Modelz,Pop Style,373.227427482605
573,Roses,Never Be Like You,373.2109079360962
574,I'm the One,Something Just Like This,373.2022523880005
575,XO TOUR Llif3,White Iverson,373.0301284790039
576,Paris,Shape of You,373.0229558944702
577,Closer,That's What I Like,372.81479930877686
578,Shape of You,Stay (with Alessia Cara),372.5794315338135
579,Bad and Boujee (feat. Lil Uzi Vert),Bank Account,372.5779891014099
580,All The Small Things,What's My Age Again?,372.4865293502808
581,XO TOUR Llif3,It's A Vibe,372.39455223083496
582,Trap Queen,Lean On (feat. MØ & DJ Snake),372.36548471450806
583,No Role Modelz,I Don't Fuck With You,372.1701145172119
584,Fake Love,Too Good,372.06731605529785
585,XO TOUR Llif3,beibs in the trap,371.9932861328125
586,rockstar,Drowning (feat. Kodak Black),370.8602023124695
587,Closer,Stay (with Alessia Cara),370.7408752441406
588,Wet Dreamz,G.O.M.D.,370.50817823410034
589,Slide,Unforgettable,370.1575517654419
590,No Problem (feat. Lil Wayne & 2 Chainz),Closer,370.1517963409424
591,Erase Your Social,Money Longer,369.5446901321411
592,One Dance,Bounce Back,369.4479875564575
593,Crash And Burn,Die A Happy Man,369.1308403015137
594,For Free,Caroline,369.0424489974976
595,Sweet Child O' Mine,Livin' On A Prayer,368.96696853637695
596,Antidote,Come Get Her,368.9491891860962
597,Wild Thoughts,Location,368.94893503189087
598,Bounce Back,pick up the phone,368.80579376220703
599,Congratulations,Chill Bill,368.4822082519531
600,XO TOUR Llif3,Antidote,368.2605667114258
601,Despacito - Remix,Unforgettable,367.85077953338623
602,T-Shirt,Drowning (feat. Kodak Black),367.4830784797669
603,HUMBLE.,Young Dumb & Broke,367.4686346054077
604,One Night,Caroline,367.32314014434814
605,Despacito - Remix,Location,367.16480255126953
606,No Role Modelz,Mask Off,367.1131038665772
607,Black Beatles,Low Life,366.7551040649414
608,No Problem (feat. Lil Wayne & 2 Chainz),Slippery (feat. Gucci Mane),366.567120552063
609,Leave The Night On,T-Shirt,366.490273475647
610,679 (feat. Remy Boyz),Come Get Her,366.3014917373657
611,Leave The Night On,Take Your Time,366.1954956054688
612,Unforgettable,Drowning (feat. Kodak Black),366.141140460968
613,Sorry,Work,366.1266117095947
614,Passionfruit,Bad and Boujee (feat. Lil Uzi Vert),365.90699672698975
615,"Flex (Ooh, Ooh, Ooh)",679 (feat. Remy Boyz),365.8589172363281
616,HUMBLE.,IV. sweatpants,365.4009628295898
617,T-Shirt,pick up the phone,365.38116216659546
618,Caroline,Swang,365.2502632141113
619,DNA.,Tunnel Vision,365.1201338768005
620,Closer,Black Beatles,365.0918302536011
621,Magnolia,T-Shirt,365.063597202301
622,HUMBLE.,pick up the phone,365.00031661987305
623,Mask Off,Look At Me!,364.5859379768372
624,More Than a Feeling,Don't Stop Believin',364.5450820922852
625,Under The Bridge,Californication,364.435546875
626,Roses,Sorry,364.4324035644531
627,Body Like A Back Road,May We All,364.29764556884766
628,Rolex,goosebumps,364.1444549560547
629,Famous,Broccoli (feat. Lil Yachty),363.7859487533569
630,HUMBLE.,Ni**as In Paris,363.70198249816895
631,All Night (feat. Knox Fortune),Broccoli (feat. Lil Yachty),363.5842709541321
632,Sweet Child O' Mine,Dream On,363.4972457885742
633,Play It Again,H.O.L.Y.,363.440188407898
634,Buy U a Drank (Shawty Snappin'),Kiss Me Thru The Phone,363.3345341682434
635,rockstar,I Get The Bag (feat. Migos),363.3296370506287
636,No Type,Jumpman,362.9675130844116
637,Slide,It Ain't Me (with Selena Gomez),362.8669853210449
638,No Role Modelz,Caroline,362.62810134887695
639,One Dance,Sorry,362.2738590240479
640,Ignition - Remix,Hey Ya! - Radio Mix / Club Mix,362.2222156524658
641,Where Are Ü Now (with Justin Bieber),Can't Feel My Face,362.147319316864
642,Unforgettable,Location,361.9540386199951
643,Go Flex,Congratulations,361.8247995376587
644,No Role Modelz,Chill Bill,361.7478504180908
645,I'm the One,Strip That Down,361.6424560546875
646,Too Many Years,Bad and Boujee (feat. Lil Uzi Vert),361.5045404434204
647,Play It Again,Take Your Time,361.4912943840027
648,XO TOUR Llif3,No Heart,361.2916603088379
649,Break Up In A Small Town,T-Shirt,361.2824048995972
650,Heathens,Stressed Out,361.1274881362915
651,Cruise,That's My Kind Of Night,361.11876916885376
652,goosebumps,beibs in the trap,361.015944480896
653,No Problem (feat. Lil Wayne & 2 Chainz),Needed Me,360.3622760772705
654,I Don't Fuck With You,679 (feat. Remy Boyz),360.3544692993164
655,Bohemian Rhapsody - Remastered 2011,Sweet Home Alabama,360.07941007614136
656,Needed Me,Caroline,360.06047344207764
657,Trap Queen,My Way (feat. Monty),359.761962890625
658,Swang,Money Longer,359.59667015075684
659,LOYALTY. FEAT. RIHANNA.,DNA.,359.5252990722656
660,Slippery (feat. Gucci Mane),Money Longer,359.47503089904785
661,Bad and Boujee (feat. Lil Uzi Vert),Controlla,359.44244861602783
662,Caroline,Tunnel Vision,359.2173290252685
663,Bodak Yellow,goosebumps,359.09425354003906
664,Break Up In A Small Town,This Is How We Roll,359.06498861312866
665,Swang,Bank Account,359.02494049072266
666,You Was Right,Chill Bill,358.9721989631653
667,No Role Modelz,iSpy (feat. Lil Yachty),358.91283416748047
668,House Party,Make You Miss Me,358.8102216720581
669,XO TOUR Llif3,4 AM,358.7148132324219
670,Mask Off,Chill Bill,358.68940353393555
671,HUMBLE.,m.A.A.d city,358.6273803710937
672,Jumpman,The Hills,358.55402755737305
673,F*ck Up Some Commas,Antidote,358.5355043411255
674,Paris,It Ain't Me (with Selena Gomez),358.5228352546692
675,2 Phones,Panda,358.39401960372925
676,Again,679 (feat. Remy Boyz),358.29290294647217
677,Portland,iSpy (feat. Lil Yachty),358.28492641448975
678,Chicken Fried,Homegrown,357.9570436477661
679,Jumpman,Black Beatles,357.9296684265137
680,Under Pressure - Remastered 2011,Bohemian Rhapsody - Remastered 2011,357.86857080459595
681,Bad and Boujee (feat. Lil Uzi Vert),Drowning (feat. Kodak Black),357.74614334106445
682,Mask Off,Passionfruit,357.4010257720947
683,Hollaback Girl,Yeah!,357.273588180542
684,Sweet Child O' Mine,Another One Bites The Dust - Remastered 2011,357.1289348602295
685,One Dance,XO TOUR Llif3,357.10113525390625
686,Forever,Ni**as In Paris,357.02394247055054
687,Drowning (feat. Kodak Black),X (feat. Future),357.02253913879395
688,679 (feat. Remy Boyz),My House,356.84771633148193
689,HUMBLE.,One Night,356.8213119506836
690,White Iverson,Low Life,356.7944812774658
691,Butterfly Effect,Bad and Boujee (feat. Lil Uzi Vert),356.78961181640625
692,Jumpman,Where Ya At,356.78380489349365
693,DNA.,ELEMENT.,356.5707564353943
694,One Dance,679 (feat. Remy Boyz),356.5640277862549
695,One Night,iSpy (feat. Lil Yachty),356.4311742782593
696,Panda,Bad and Boujee (feat. Lil Uzi Vert),356.33392810821533
697,1-800-273-8255,Location,356.2408332824707
698,goosebumps,Unforgettable,356.1195869445801
699,Fake Love,DNA.,356.04400730133057
700,Play It Again,Country Girl (Shake It For Me),356.00127124786377
701,One Dance,Famous,355.9362382888794
702,Congratulations,Antidote,355.8484439849853
703,Caroline,pick up the phone,355.7966995239258
704,Santeria,What I Got,355.6207466125488
705,Antidote,Bad and Boujee (feat. Lil Uzi Vert),354.91092681884766
706,Say It,Closer,354.9016237258911
707,Congratulations,Slide,354.8639793395996
708,Low Life,Money Longer,354.8176031112671
709,679 (feat. Remy Boyz),Can't Feel My Face,354.5822744369507
710,Rolex,T-Shirt,354.39388275146484
711,Clique,Ni**as In Paris,354.33630657196045
712,I'm the One,Bad and Boujee (feat. Lil Uzi Vert),354.09425830841064
713,Portland,Bad and Boujee (feat. Lil Uzi Vert),354.0279150009155
714,2 Phones,Low Life,353.99392318725586
715,This Is What You Came For,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",353.48688888549805
716,Despacito - Remix,That's What I Like,353.45845317840576
717,Despacito - Remix,Congratulations,353.0560111999512
718,It's A Vibe,Bank Account,353.03127241134644
719,White Iverson,Money Longer,352.99275970458984
720,Break Up In A Small Town,Leave The Night On,352.9669804573059
721,One Dance,Congratulations,352.8070135116577
722,No Role Modelz,V. 3005,352.79483795166016
723,Portland,Drowning (feat. Kodak Black),352.7609558105469
724,Buy U a Drank (Shawty Snappin'),It Wasn't Me,352.3494529724121
725,You Was Right,Swang,352.2204179763794
726,Eye of the Tiger,Don't Stop Believin',352.0964756011963
727,I Like The Sound Of That,Die A Happy Man,351.66394996643066
728,I Took A Pill In Ibiza - Seeb Remix,Never Be Like You,351.5876293182373
729,Bank Account,X (feat. Future),351.57720851898193
730,Slide,Stay (with Alessia Cara),351.3462781906128
731,Capsize,Closer,351.3062415122986
732,XO TOUR Llif3,Slide,351.20787620544434
733,Low Life,Bounce Back,351.0897445678711
734,More Than a Feeling,Bohemian Rhapsody - Remastered 2011,350.9730863571167
735,In Da Club,Gold Digger,350.5926375389099
736,You Was Right,Mask Off,350.5396270751953
737,Broccoli (feat. Lil Yachty),Trap Queen,350.51860332489014
738,HUMBLE.,Money Longer,350.35257625579834
739,Another One Bites The Dust - Remastered 2011,Bohemian Rhapsody - Remastered 2011,350.33363914489746
740,Redbone,Caroline,350.2783298492432
741,Hollaback Girl,Promiscuous,350.1313509941101
742,Magnolia,Swang,349.9077730178833
743,Tunnel Vision,Drowning (feat. Kodak Black),349.8010301589966
744,0 To 100 / The Catch Up,I Don't Fuck With You,349.78519582748413
745,goosebumps,Look At Me!,349.65501737594604
746,I'm the One,It Ain't Me (with Selena Gomez),349.4787712097168
747,Jumpman,Mask Off,349.01218605041504
748,Ni**as In Paris,Stronger,349.00228691101074
749,Caroline,Come Get Her,348.6982860565185
750,H.O.L.Y.,T-Shirt,348.6349582672119
751,Hotline Bling,Antidote,348.56233978271484
752,Butterfly Effect,Swang,348.4603662490845
753,Jumpman,Low Life,348.0485553741455
754,Broccoli (feat. Lil Yachty),Ni**as In Paris,347.94978618621826
755,XO TOUR Llif3,Rake It Up,347.8226203918457
756,Fake Love,Tunnel Vision,347.735288143158
757,Portland,DNA.,347.4527587890625
758,Wagon Wheel,Cruise,347.2710628509521
759,Caroline,T-Shirt,347.19767475128174
760,rockstar,Tunnel Vision,347.09780406951904
761,You Was Right,No Role Modelz,346.6772222518921
762,Bodak Yellow,Congratulations,346.6552791595459
763,Starboy,Bad and Boujee (feat. Lil Uzi Vert),346.59884452819824
764,Dream On,Bohemian Rhapsody - Remastered 2011,346.2451205253601
765,Panda,Low Life,346.22565507888794
766,White Iverson,Bounce Back,346.165470123291
767,HUMBLE.,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,346.0711507797241
768,Needed Me,Controlla,346.0436210632324
769,Break Up In A Small Town,That's My Kind Of Night,345.88561248779297
770,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,F**kin' Problems,345.6812334060669
771,Mask Off,Moves,345.2729001045227
772,goosebumps,No Heart,345.2357788085937
773,Ain't No Mountain High Enough,September,344.6483631134033
774,Chicken Fried,Play It Again,344.5163507461548
775,No Problem (feat. Lil Wayne & 2 Chainz),Father Stretch My Hands Pt. 1,344.1839990615845
776,Broccoli (feat. Lil Yachty),OOOUUU,344.1837558746338
777,Panda,Too Good,344.1231861114502
778,Broccoli (feat. Lil Yachty),Tiimmy Turner,344.04784297943115
779,Mr. Brightside,Somebody Told Me,344.0401453971863
780,Panda,"Me, Myself & I",343.9682650566101
781,Closer,Never Be Like You,343.9584617614746
782,Water,Bad and Boujee (feat. Lil Uzi Vert),343.4749574661255
783,Shape of You,Starboy,343.30070877075195
784,Closer,All We Know,343.2961058616638
785,HUMBLE.,Moves,343.02768754959106
786,Jumpman,"Flex (Ooh, Ooh, Ooh)",342.9560661315918
787,Cruise,Round Here,342.8783655166626
788,goosebumps,1-800-273-8255,342.7268829345703
789,Wild Thoughts,Mask Off,342.6887969970703
790,H.O.L.Y.,Make You Miss Me,342.3730330467224
791,Moves,Bad and Boujee (feat. Lil Uzi Vert),342.3273582458496
792,Caroline,Slippery (feat. Gucci Mane),342.26016998291016
793,Chicken Fried,Springsteen,342.2350788116455
794,HUMBLE.,LOVE. FEAT. ZACARI.,342.1760959625244
795,You Was Right,T-Shirt,342.1332092285156
796,1-800-273-8255,Bank Account,342.06902980804443
797,Lose Yourself - Soundtrack Version,'Till I Collapse,342.0681495666504
798,Portland,Fake Love,341.5454936027527
799,Famous,Father Stretch My Hands Pt. 1,341.2574486732483
800,I Took A Pill In Ibiza - Seeb Remix,This Is What You Came For,341.22276306152344
801,House Party,T-Shirt,341.0146141052246
802,Ignition - Remix,Let Me Love You,341.0096526145935
803,Back In Black,Highway to Hell,340.4451413154602
804,Redbone,Bounce Back,340.3927946090698
805,Portland,Passionfruit,340.011486530304
806,Gold Digger,Candy Shop,339.9708080291748
807,Treat You Better,Cold Water (feat. Justin Bieber & MØ),339.76081895828247
808,Butterfly Effect,Bounce Back,339.74990940093994
809,Rolex,Swang,339.68101501464844
810,iSpy (feat. Lil Yachty),Money Longer,339.5601463317871
811,No Problem (feat. Lil Wayne & 2 Chainz),Pop Style,339.54550218582153
812,Shape of You,Say You Won't Let Go,339.53770637512207
813,Play It Again,Body Like A Back Road,339.24304962158203
814,Don't Let Me Down,Never Forget You,339.1624460220337
815,HUMBLE.,Low Life,338.99227142333984
816,Don't Let Me Down,Never Be Like You,338.7361726760864
817,No Role Modelz,Hotline Bling,338.62937927246094
818,Welcome To The Jungle,Paradise City,338.6110610961914
819,What They Want,Congratulations,338.53469371795654
820,Fake Love,White Iverson,338.4121322631836
821,One Dance,Trap Queen,338.39763164520264
822,Leave The Night On,This Is How We Roll,338.31281661987305
823,Counting Stars,Demons,338.2002868652344
824,Get Low - Street,Gold Digger,337.9405632019043
825,Swang,pick up the phone,337.9240155220032
826,Better Together,Banana Pancakes,337.7321090698242
827,Ni**as In Paris,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,337.6355104446411
828,HUMBLE.,One Dance,337.2605972290039
829,Say It,Never Be Like You,337.1543273925781
830,XO TOUR Llif3,pick up the phone,336.98540115356445
831,goosebumps,Starboy,336.6654052734375
832,No Heart,Bounce Back,336.5668430328369
833,Fortunate Son,Bad Moon Rising,336.53574800491333
834,Fake Love,pick up the phone,336.42994594573975
835,Somewhere On A Beach,Die A Happy Man,336.3652753829956
836,This Is What You Came For,Middle,336.34368324279785
837,Broccoli (feat. Lil Yachty),Father Stretch My Hands Pt. 1,335.9846363067627
838,goosebumps,Antidote,335.8997640609741
839,No Heart,Tunnel Vision,335.59791469573975
840,1-800-273-8255,Drowning (feat. Kodak Black),335.5919599533081
841,POWER,Ni**as In Paris,335.52016258239746
842,m.A.A.d city,Backseat Freestyle,335.4983253479004
843,24K Magic,Starboy,335.3066053390503
844,Issues,It Ain't Me (with Selena Gomez),335.168194770813
845,The Motto,Ni**as In Paris,334.9345850944519
846,Wagon Wheel,Knee Deep (feat. Jimmy Buffett),334.9147748947144
847,Promiscuous,Yeah!,334.69017791748047
848,One Night,Congratulations,334.65531158447266
849,Cheap Thrills,Don't Let Me Down,334.4871997833252
850,The Hills,679 (feat. Remy Boyz),334.2974877357483
851,Body Like A Back Road,Somewhere On A Beach,334.2914428710937
852,Congratulations,pick up the phone,333.97682189941406
853,Broccoli (feat. Lil Yachty),rockstar,333.915753364563
854,Despacito - Remix,It Ain't Me (with Selena Gomez),333.8941192626953
855,Butterfly Effect,pick up the phone,333.68814754486084
856,Mask Off,Rolex,333.5995512008667
857,Unforgettable,Bad and Boujee (feat. Lil Uzi Vert),333.516583442688
858,Buy U a Drank (Shawty Snappin'),Yeah!,333.2910799980164
859,Magnolia,Portland,333.2691264152527
860,One Dance,Roses,333.21473026275635
861,Sweet Child O' Mine,Bohemian Rhapsody - Remastered 2011,333.0930995941162
862,This Is How We Roll,Get Your Shine On,332.99015283584595
863,T-Shirt,Crash And Burn,332.98322105407715
864,Wild Thoughts,Bodak Yellow,332.87361240386963
865,Lean On (feat. MØ & DJ Snake),Sorry,332.84814834594727
866,Work from Home,Gold,332.81206130981445
867,SexyBack,Yeah!,332.7949047088623
868,I Don't Fuck With You,F**kin' Problems,332.7289938926697
869,XO TOUR Llif3,Candy Paint,332.6528263092041
870,Fake Love,Slippery (feat. Gucci Mane),332.4245309829712
871,Too Good,Caroline,332.2766914367676
872,Chill Bill,Swang,332.1640510559082
873,What They Want,Bounce Back,331.8498148918152
874,Moves,Tunnel Vision,331.79443359375
875,Rake It Up,Congratulations,331.7903742790222
876,XO TOUR Llif3,No Role Modelz,331.746883392334
877,"Flex (Ooh, Ooh, Ooh)",Antidote,331.65307998657227
878,Black Beatles,Swang,331.6416206359863
879,Country Girl (Shake It For Me),Drunk On You,331.4237103462219
880,Roses,This Is What You Came For,331.38233184814453
881,Broccoli (feat. Lil Yachty),"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",331.33060455322266
882,Pop Style,Low Life,331.2241969108581
883,Moves,T-Shirt,331.08062839508057
884,No Type,Bad and Boujee (feat. Lil Uzi Vert),331.0602550506592
885,HUMBLE.,ELEMENT.,331.0576014518738
886,Butterfly Effect,It's A Vibe,331.0280475616455
887,Come Get Her,Bounce Back,330.9769678115845
888,Earned It (Fifty Shades Of Grey),The Hills,330.84661960601807
889,Hollaback Girl,Hips Don't Lie,330.7964301109314
890,Portland,Bounce Back,330.67085552215576
891,Cruise,Leave The Night On,330.660138130188
892,Closer,Middle,330.5674133300781
893,Closer,Sorry,330.4443120956421
894,iSpy (feat. Lil Yachty),X (feat. Future),330.408296585083
895,HUMBLE.,Gyalchester,330.20203399658203
896,Bodak Yellow,Rake It Up,329.7618827819824
897,goosebumps,White Iverson,329.71865367889404
898,Jumpman,"Me, Myself & I",329.6964988708496
899,Photograph,Thinking Out Loud,329.6933298110962
900,Wagon Wheel,Barefoot Blue Jean Night,329.58376693725586
901,Go Flex,White Iverson,329.5480041503906
902,Mask Off,1-800-273-8255,329.54010009765625
903,Caroline,Location,329.4191589355469
904,No Heart,T-Shirt,329.3916869163513
905,House Party,H.O.L.Y.,329.2702775001526
906,One Dance,White Iverson,329.1833076477051
907,Redbone,rockstar,329.1260986328125
908,No Role Modelz,Too Good,328.8734464645386
909,I'm the One,Tunnel Vision,328.7060480117798
910,No Problem (feat. Lil Wayne & 2 Chainz),Famous,328.6585931777954
911,In Da Club,Yeah!,328.62945318222046
912,rockstar,The Way Life Goes (feat. Oh Wonder),328.6212615966797
913,H.O.L.Y.,Confession,328.5338366031647
914,No Role Modelz,Come Get Her,328.4570503234863
915,No Role Modelz,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,328.45466232299805
916,Butterfly Effect,4 AM,328.4114685058594
917,Rake It Up,Bank Account,328.41007232666016
918,Broccoli (feat. Lil Yachty),T-Shirt,328.3872528076172
919,Don't Stop Believin',Any Way You Want It,328.34946727752686
920,Hollaback Girl,TiK ToK,328.3197817802429
921,I'm Comin' Over,Die A Happy Man,328.2213592529297
922,Play It Again,Cruise,328.10806703567505
923,Yeah!,Hey Ya! - Radio Mix / Club Mix,328.0469417572021
924,Shape of You,It Ain't Me (with Selena Gomez),327.7895040512085
925,Gold Digger,Fergalicious,327.3861494064331
926,Have You Ever Seen The Rain?,Bad Moon Rising,327.2821216583252
927,Butterfly Effect,1-800-273-8255,327.16402530670166
928,What They Want,Bad and Boujee (feat. Lil Uzi Vert),327.15696716308594
929,One Dance,Let Me Love You,326.98007583618164
930,DNA.,Swang,326.9283847808838
931,rockstar,Gucci Gang,326.9123725891113
932,Caroline,Low Life,326.8777484893799
933,goosebumps,Low Life,326.4468441009521
934,Play It Again,Drunk On A Plane,325.9802131652832
935,Jumpman,Work,325.8753881454468
936,Magnolia,Unforgettable,325.8442254066468
937,HUMBLE.,Starboy,325.5282335281372
938,White Iverson,The Hills,325.52818489074707
939,Magnolia,Drowning (feat. Kodak Black),325.3810119628906
940,Too Good,Work,325.28285026550293
941,XO TOUR Llif3,Bodak Yellow,325.20689964294434
942,POWER,Stronger,325.02269315719604
943,DNA.,1-800-273-8255,324.875675201416
944,H.O.L.Y.,Leave The Night On,324.8629741668701
945,Jumpman,Bounce Back,324.7331771850586
946,Panda,Cut It (feat. Young Dolph),324.6423797607422
947,No Role Modelz,Work Out,324.62077140808105
948,Both (feat. Drake),Congratulations,324.5436172485352
949,No Problem (feat. Lil Wayne & 2 Chainz),Swang,324.54276180267334
950,oui,Don't,324.539737701416
951,Panda,Trap Queen,324.31105613708496
952,OOOUUU,X (feat. Future),324.1912269592285
953,One Night,Bad and Boujee (feat. Lil Uzi Vert),324.0204973220825
954,Mask Off,White Iverson,323.887149810791
955,Sweet Child O' Mine,Carry on Wayward Son,323.8464307785034
956,Chicken Fried,American Kids,323.83214473724365
957,Jumpman,Trap Queen,323.6857089996338
958,No Problem (feat. Lil Wayne & 2 Chainz),pick up the phone,323.67001962661743
959,HUMBLE.,Swimming Pools (Drank),323.63037109375
960,Butterfly Effect,iSpy (feat. Lil Yachty),323.4673376083374
961,No Problem (feat. Lil Wayne & 2 Chainz),Location,323.41297245025635
962,Have You Ever Seen The Rain?,Sweet Home Alabama,323.3997344970703
963,Fake Love,Passionfruit,323.0117654800415
964,Broccoli (feat. Lil Yachty),What They Want,322.8031311035156
965,goosebumps,Come Get Her,322.757776260376
966,"Flex (Ooh, Ooh, Ooh)",Come Get Her,322.5849294662476
967,Needed Me,Don't,322.5062961578369
968,House Party,Take Your Time,322.34488248825073
969,Needed Me,Cold Water (feat. Justin Bieber & MØ),322.30763053894043
970,Mask Off,Slide,322.29406356811523
971,No Role Modelz,m.A.A.d city,322.1483769416809
972,You Know You Like It,Lean On (feat. MØ & DJ Snake),322.1472887992859
973,Despacito - Remix,Strip That Down,322.0593490600586
974,Look At Me!,Bank Account,321.9805464744568
975,Hollaback Girl,Fergalicious,321.9481897354126
976,I Feel It Coming,Starboy,321.8395199775696
977,Mask Off,Low Life,321.5422439575196
978,Sweet Child O' Mine,Hotel California - Remastered,321.5403108596802
979,No Role Modelz,Where Ya At,321.53303146362305
980,goosebumps,Erase Your Social,321.4975051879883
981,No Role Modelz,"Me, Myself & I",321.420355796814
982,Wild Thoughts,Despacito - Remix,321.39397144317627
983,No Role Modelz,Energy,321.30806732177734
984,H.O.L.Y.,Break Up In A Small Town,321.23501539230347
985,Chicken Fried,Die A Happy Man,320.93369722366333
986,iSpy (feat. Lil Yachty),pick up the phone,320.84909772872925
987,Piano Man,Bohemian Rhapsody - Remastered 2011,320.7553195953369
988,House Party,Anything Goes,320.74913024902344
989,H.O.L.Y.,I Like The Sound Of That,320.65319061279297
990,It's A Vibe,rockstar,320.5546011924744
991,Location,Bounce Back,320.122314453125
992,Die A Happy Man,Star Of The Show,320.11170196533203
993,goosebumps,Both (feat. Drake),320.02620220184326
994,You Was Right,No Problem (feat. Lil Wayne & 2 Chainz),319.9135642051697
995,Panda,Chill Bill,319.9030771255493
996,No Flockin,Bad and Boujee (feat. Lil Uzi Vert),319.79224491119385
997,Take On Me,Don't Stop Believin',319.7216606140137
998,T-Shirt,Somewhere On A Beach,319.70768451690674
999,Back To Back,Panda,319.65790033340454
