,key1,key2,similarity
504,Ni**as In Paris,iSpy (feat. Lil Yachty),389.7390441894531
505,DNA.,Unforgettable,389.6694631576538
506,Portland,Bank Account,389.5334968566895
507,Play It Again,Country Girl (Shake It For Me),389.4714965820313
508,Body Like A Back Road,Make You Miss Me,389.17702531814575
509,Hollaback Girl,Yeah!,389.0312404632568
510,DNA.,Bank Account,388.99819564819336
511,Piano Man,Bohemian Rhapsody - Remastered 2011,388.79432678222656
512,No Problem (feat. Lil Wayne & 2 Chainz),Too Good,388.479118347168
513,Magnolia,rockstar,388.2869625091553
514,Needed Me,Work,388.24083137512207
515,Magnolia,Bad and Boujee (feat. Lil Uzi Vert),388.1275777816773
516,Black Beatles,Money Longer,387.41503620147705
517,Panda,"Me, Myself & I",387.2827873229981
518,HUMBLE.,You Was Right,387.161581993103
519,Panda,Come Get Her,386.83441162109375
520,That's What I Like,Bad and Boujee (feat. Lil Uzi Vert),386.7778215408325
521,No Problem (feat. Lil Wayne & 2 Chainz),Angels (feat. Saba),386.6852989196777
522,Get Low - Street,Ignition - Remix,386.6404008865357
523,Fake Love,DNA.,386.4043378829956
524,No Problem (feat. Lil Wayne & 2 Chainz),DNA.,386.3225746154785
525,Leave The Night On,Take Your Time,386.0665798187256
526,Black Beatles,X (feat. Future),385.9489574432373
527,XO TOUR Llif3,Rolex,385.7844219207764
528,Butterfly Effect,Drowning (feat. Kodak Black),385.7560157775879
529,One Dance,679 (feat. Remy Boyz),385.4746341705322
530,My Way (feat. Monty),679 (feat. Remy Boyz),385.3546299934387
531,LOVE. FEAT. ZACARI.,Redbone,385.1709613800049
532,No Role Modelz,Fake Love,385.12950706481934
533,goosebumps,beibs in the trap,385.0836658477783
534,One Night,Bad and Boujee (feat. Lil Uzi Vert),385.0678634643554
535,Jumpman,Trap Queen,384.92353534698486
536,1-800-273-8255,Drowning (feat. Kodak Black),384.8121004104614
537,No Type,No Role Modelz,384.6558132171631
538,2 Phones,Really Really,384.51942443847656
539,No Role Modelz,Back To Back,384.5163879394531
540,Young Dumb & Broke,8TEEN,384.4426078796387
541,Mask Off,pick up the phone,384.21034240722656
542,2 Phones,Low Life,383.993408203125
543,No Role Modelz,Hotline Bling,383.7799739837647
544,XO TOUR Llif3,LOYALTY. FEAT. RIHANNA.,383.4466323852539
545,Ignition - Remix,Yeah!,383.4417343139648
546,One Night,Bounce Back,382.6201238632202
547,Sweet Child O' Mine,Carry on Wayward Son,382.44720363616943
548,Jumpman,Ni**as In Paris,382.1025466918945
549,Congratulations,Unforgettable,381.6661548614502
550,Shape of You,Something Just Like This,381.4936065673828
551,Broccoli (feat. Lil Yachty),Slippery (feat. Gucci Mane),380.96726417541504
552,Magnolia,Money Longer,380.8720350265503
553,Pop Style,Jumpman,380.8235931396485
554,Unforgettable,iSpy (feat. Lil Yachty),380.7996368408203
555,Bad and Boujee (feat. Lil Uzi Vert),Come Get Her,380.6792221069336
556,DNA.,ELEMENT.,380.34213066101074
557,Shape of You,It Ain't Me (with Selena Gomez),380.04581451416016
558,Unforgettable,Bank Account,379.99342346191406
559,Despacito - Remix,Strip That Down,379.86485862731934
560,XO TOUR Llif3,X (feat. Future),379.8250198364258
561,White Iverson,Location,379.54453468322754
562,You Was Right,Black Beatles,379.4681816101074
563,Wet Dreamz,G.O.M.D.,379.4576764106751
564,Magnolia,X (feat. Future),379.4306936264038
565,Play It Again,H.O.L.Y.,379.24193572998047
566,HeadBand (feat. 2 Chainz),No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,378.9863348007202
567,Dream On,Bohemian Rhapsody - Remastered 2011,378.97475004196167
568,Caroline,Swang,378.7780284881592
569,That's My Kind Of Night,Country Girl (Shake It For Me),378.1183562278748
570,That's My Kind Of Night,This Is How We Roll,378.0553102493286
571,Rolex,T-Shirt,378.0201644897461
572,Magnolia,wokeuplikethis*,377.9579830169678
573,Rolex,goosebumps,377.6312999725342
574,Despacito - Remix,It Ain't Me (with Selena Gomez),377.4455137252808
575,Rolex,Swang,377.423357963562
576,HUMBLE.,I Don't Fuck With You,377.260971069336
577,More Than a Feeling,Bohemian Rhapsody - Remastered 2011,377.1651077270508
578,Closer,Ride,376.9142303466797
579,XO TOUR Llif3,Slide,376.90601348876953
580,Under Pressure - Remastered 2011,Another One Bites The Dust - Remastered 2011,376.42040634155273
581,Broccoli (feat. Lil Yachty),Really Really,376.0966663360596
582,No Role Modelz,Caroline,376.0587539672852
583,2 Phones,White Iverson,376.0494747161865
584,Crash And Burn,Die A Happy Man,375.9665966033936
585,You Was Right,Fake Love,375.89827251434326
586,One Dance,Bad and Boujee (feat. Lil Uzi Vert),375.567102432251
587,Jumpman,"Me, Myself & I",375.2642965316773
588,One Night,Congratulations,375.2196035385132
589,Mask Off,Both (feat. Drake),374.9538607597351
590,Bodak Yellow,Unforgettable,374.7439956665039
591,rockstar,I Get The Bag (feat. Migos),374.63323497772217
592,Starboy,Bounce Back,374.605821609497
593,I Don't Fuck With You,Bad and Boujee (feat. Lil Uzi Vert),374.4987487792969
594,iSpy (feat. Lil Yachty),Bank Account,374.3838691711426
595,XO TOUR Llif3,Fake Love,374.35827255249023
596,Don't Let Me Down,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",374.3474521636963
597,You Was Right,Chill Bill,374.201322555542
598,POWER,Ni**as In Paris,374.1558322906494
599,Play It Again,Body Like A Back Road,374.0372085571289
600,1-800-273-8255,Unforgettable,373.9379806518554
601,Broccoli (feat. Lil Yachty),I Don't Fuck With You,373.8115587234497
602,H.O.L.Y.,Make You Miss Me,373.4978542327881
603,Location,Bounce Back,373.4760246276856
604,rockstar,T-Shirt,373.39047718048096
605,No Type,Antidote,373.36340618133545
606,No Type,Broccoli (feat. Lil Yachty),373.1174726486206
607,Broccoli (feat. Lil Yachty),Swang,373.0418701171875
608,One Dance,Middle,372.891056060791
609,HUMBLE.,Despacito - Remix,372.8556251525879
610,Broccoli (feat. Lil Yachty),DNA.,372.8338994979858
611,Eye of the Tiger,Don't Stop Believin',372.808032989502
612,Rocket Man (I Think It's Going To Be A Long Long Time),Tiny Dancer,372.7687120437622
613,XO TOUR Llif3,No Problem (feat. Lil Wayne & 2 Chainz),372.4443845748901
614,No Role Modelz,Panda,372.39544677734375
615,Money Longer,X (feat. Future),372.3748378753662
616,Shape of You,Closer,372.3469734191895
617,Starboy,Cold Water (feat. Justin Bieber & MØ),372.0991401672363
618,Chill Bill,X (feat. Future),371.7411518096924
619,You Was Right,T-Shirt,371.7002906799317
620,Make You Miss Me,Die A Happy Man,371.5367817878723
621,No Problem (feat. Lil Wayne & 2 Chainz),Famous,371.5270929336548
622,Sweet Child O' Mine,Bohemian Rhapsody - Remastered 2011,371.4492893218994
623,Trap Queen,My Way (feat. Monty),371.3671875
624,HUMBLE.,Money Longer,371.31382179260254
625,Magnolia,T-Shirt,371.2511157989502
626,Go Flex,Mask Off,371.2347412109375
627,Tunnel Vision,pick up the phone,370.98694229125977
628,679 (feat. Remy Boyz),Come Get Her,370.8237323760986
629,Magnolia,Bodak Yellow,370.6898446083069
630,Earned It (Fifty Shades Of Grey),The Hills,370.5482139587402
631,Livin' On A Prayer,You Give Love A Bad Name,370.4646825790405
632,Mask Off,Unforgettable,370.43348503112793
633,LOVE. FEAT. ZACARI.,Location,370.1314430236816
634,White Iverson,Low Life,370.0091028213501
635,HUMBLE.,X (feat. Future),369.9086790084839
636,goosebumps,No Heart,369.89550590515137
637,Budapest,Riptide,369.8101272583008
638,Butterfly Effect,T-Shirt,369.71543312072754
639,Leave The Night On,That's My Kind Of Night,369.5557279586792
640,Fake Love,Passionfruit,369.1563148498535
641,Fake Love,Panda,368.7161560058594
642,F*ck Up Some Commas,Low Life,368.4585800170898
643,White Iverson,iSpy (feat. Lil Yachty),368.4505567550659
644,Needed Me,Cold Water (feat. Justin Bieber & MØ),368.35156631469727
645,Portland,Bad and Boujee (feat. Lil Uzi Vert),368.18903160095215
646,Rolex,Bounce Back,368.14890003204346
647,Gold Digger,Hey Ya! - Radio Mix / Club Mix,368.0200138092041
648,Cold Water (feat. Justin Bieber & MØ),Never Be Like You,367.8578624725342
649,Portland,X (feat. Future),367.284631729126
650,Leave The Night On,Crash And Burn,367.2592878341675
651,Broccoli (feat. Lil Yachty),Controlla,367.2100524902344
652,Break Up with Him,Die A Happy Man,367.0465278625488
653,That's What I Like,Congratulations,367.00843334198
654,Ignition - Remix,Hot In Herre,366.9343557357788
655,Jumpman,Caroline,366.9251136779785
656,Buy U a Drank (Shawty Snappin'),Gold Digger,366.74713802337646
657,You Was Right,Tunnel Vision,366.6812973022461
658,m.A.A.d city,Backseat Freestyle,366.5629663467407
659,Portland,goosebumps,366.3366985321045
660,Magnolia,Unforgettable,366.308554649353
661,This Is What You Came For,Gold,366.14608097076416
662,Where Are Ü Now (with Justin Bieber),Lean On (feat. MØ & DJ Snake),366.0761890411377
663,Don't Let Me Down,Let Me Love You,365.86907386779785
664,Broccoli (feat. Lil Yachty),Uber Everywhere,365.47302055358887
665,Mask Off,No Heart,365.1477661132813
666,Starboy,The Hills,365.13186264038086
667,One Dance,For Free,365.1029100418091
668,Don't Stop Believin',You Give Love A Bad Name,364.9416389465332
669,Piano Man,Sweet Caroline,364.9128408432007
670,2 Phones,Panda,364.91028785705566
671,It's A Vibe,Unforgettable,364.7516083717346
672,m.A.A.d city,Bad and Boujee (feat. Lil Uzi Vert),364.6845359802246
673,No Problem (feat. Lil Wayne & 2 Chainz),All Night (feat. Knox Fortune),364.6361541748047
674,Unforgettable,Young Dumb & Broke,364.2874917984009
675,One Dance,2 Phones,364.2771587371826
676,iSpy (feat. Lil Yachty),Come Get Her,363.8535270690918
677,Ni**as In Paris,Congratulations,363.8491287231445
678,Magnolia,Swang,363.7459335327149
679,Portland,Unforgettable,363.65325450897217
680,Mask Off,Moves,363.4451580047608
681,I'm the One,1-800-273-8255,363.4078044891357
682,Don't Let Me Down,Middle,363.4029121398926
683,Jumpman,Summer Sixteen,363.3023262023926
684,Hurricane,Die A Happy Man,363.2467918395996
685,Bad and Boujee (feat. Lil Uzi Vert),Drowning (feat. Kodak Black),362.93087005615234
686,More Than a Feeling,Don't Stop Believin',362.7314329147339
687,Wild Thoughts,I'm the One,362.6387920379639
688,Paris,Shape of You,362.4855842590332
689,This Is What You Came For,Middle,362.2162742614746
690,Trap Queen,I Don't Fuck With You,362.1461601257324
691,Pop Style,Panda,361.9921875
692,I'm the One,Portland,361.7422866821289
693,Jumpman,G.O.M.D.,361.23905181884766
694,Ni**as In Paris,Bad and Boujee (feat. Lil Uzi Vert),361.03906631469727
695,Sweet Child O' Mine,Don't Stop Believin',360.6513376235962
696,XO TOUR Llif3,White Iverson,360.5957908630371
697,Location,Passionfruit,360.5472249984741
698,No Problem (feat. Lil Wayne & 2 Chainz),Low Life,360.3288774490357
699,Energy,Know Yourself,360.0491027832031
700,goosebumps,Moves,359.98918533325195
701,Pop Style,Broccoli (feat. Lil Yachty),359.6656837463379
702,I'm the One,T-Shirt,359.650089263916
703,Broccoli (feat. Lil Yachty),White Iverson,359.51570320129395
704,No Role Modelz,679 (feat. Remy Boyz),359.5101928710937
705,OOOUUU,Bad and Boujee (feat. Lil Uzi Vert),359.46552658081055
706,Rolex,Caroline,359.41280364990234
707,I'm the One,That's What I Like,359.27801513671875
708,Low Life,Money Longer,359.19809341430664
709,1-800-273-8255,Location,359.13710021972656
710,goosebumps,Passionfruit,359.1329860687256
711,Smells Like Teen Spirit,Come As You Are,359.02516078948975
712,Chicken Fried,Barefoot Blue Jean Night,358.9394426345825
713,No Type,Come Get Her,358.56163024902344
714,HUMBLE.,Bodak Yellow,358.4156188964844
715,rockstar,Bad and Boujee (feat. Lil Uzi Vert),358.0263252258301
716,Broccoli (feat. Lil Yachty),Needed Me,358.0174570083618
717,Mask Off,Money Longer,357.8806686401367
718,Bodak Yellow,Bounce Back,357.6726770401001
719,Throw Sum Mo,Come Get Her,357.51675844192505
720,You Was Right,No Problem (feat. Lil Wayne & 2 Chainz),357.1128273010254
721,Cold Water (feat. Justin Bieber & MØ),This Is What You Came For,357.01333808898926
722,Chill Bill,iSpy (feat. Lil Yachty),356.87617111206055
723,You Was Right,X (feat. Future),356.80742025375366
724,Cheap Thrills,Don't Let Me Down,356.7863464355469
725,In the Name of Love,Closer,356.5884304046631
726,No Problem (feat. Lil Wayne & 2 Chainz),One Night,356.554633140564
727,Where Are Ü Now (with Justin Bieber),Sorry,356.4098262786865
728,XO TOUR Llif3,Rake It Up,356.1040840148926
729,Jumpman,Come Get Her,356.0883569717407
730,Pop Style,Controlla,356.02130126953125
731,No Role Modelz,2 Phones,355.9781303405762
732,Broccoli (feat. Lil Yachty),This Could Be Us,355.9208297729492
733,goosebumps,Location,355.7316665649414
734,No Type,Jumpman,355.5600128173828
735,Swang,Money Longer,355.46337509155273
736,HUMBLE.,Location,355.4556760787964
737,Jumpman,Again,355.3654479980469
738,Promiscuous,Gold Digger,355.36431407928467
739,One Dance,Fake Love,355.2208185195923
740,Something Just Like This,It Ain't Me (with Selena Gomez),355.1717567443848
741,Ain't No Mountain High Enough,My Girl,355.04319190979004
742,Leave The Night On,Body Like A Back Road,355.0310039520264
743,Moves,Bad and Boujee (feat. Lil Uzi Vert),355.00613594055176
744,Chicken Fried,Homegrown,354.8976001739502
745,Fake Love,Controlla,354.7510070800781
746,Often,The Hills,354.4923591613769
747,HUMBLE.,IV. sweatpants,354.3282165527344
748,XO TOUR Llif3,LOVE. FEAT. ZACARI.,354.2054796218872
749,Slippery (feat. Gucci Mane),pick up the phone,354.0766906738281
750,Take Your Time,Make You Miss Me,354.03457593917847
751,Snapback,Die A Happy Man,353.83733081817627
752,Butterfly Effect,4 AM,353.6738791465759
753,Closer,Needed Me,353.4837942123413
754,Get Low - Street,Gold Digger,353.40187072753906
755,One Dance,Caroline,353.29609203338623
756,Mask Off,rockstar,353.1368408203125
757,Closer,Stay (with Alessia Cara),353.0865669250488
758,Go Flex,Broccoli (feat. Lil Yachty),353.0344705581665
759,Gold Digger,Stronger,352.9205474853516
760,HUMBLE.,Bank Account,352.8901491165161
761,Sweet Child O' Mine,More Than a Feeling,352.71461486816406
762,Ride,This Is What You Came For,352.57286739349365
763,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Come Get Her,352.56290912628174
764,Have You Ever Seen The Rain?,Sweet Home Alabama,352.14637756347656
765,More Than a Feeling,Carry on Wayward Son,352.1436138153076
766,Low Life,iSpy (feat. Lil Yachty),351.9084892272949
767,Shut Up and Dance,Uptown Funk,351.7208375930786
768,Better Together,Banana Pancakes,351.3403625488281
769,Get Low - Street,Yeah!,351.138484954834
770,In Da Club,Candy Shop,350.81207180023193
771,XO TOUR Llif3,wokeuplikethis*,350.74136877059937
772,Welcome To The Jungle,Paradise City,350.61854553222656
773,You Was Right,Mask Off,350.5396385192871
774,Clique,Ni**as In Paris,350.52622413635254
775,goosebumps,Redbone,350.50838470458984
776,Moves,T-Shirt,350.34987926483154
777,Panda,Antidote,350.34520530700684
778,I Don't Fuck With You,679 (feat. Remy Boyz),350.34460067749023
779,Closer,Something Just Like This,350.23638439178467
780,Jumpman,iSpy (feat. Lil Yachty),350.1956205368042
781,Piano Man,Rocket Man (I Think It's Going To Be A Long Long Time),350.0647830963135
782,Too Good,Caroline,349.7649478912353
783,Unforgettable,T-Shirt,349.7346439361572
784,Under The Bridge,Californication,349.62109375
785,rockstar,Tunnel Vision,349.4589900970459
786,Jumpman,Black Beatles,349.1996955871582
787,Low Life,X (feat. Future),349.1109848022461
788,Famous,Panda,349.0525960922241
789,Location,Bad and Boujee (feat. Lil Uzi Vert),349.0177459716797
790,Sweet Child O' Mine,Hotel California - Remastered,348.7894821166992
791,Crazy In Love,Yeah!,348.7792358398437
792,Ain't No Mountain High Enough,September,348.3542594909668
793,goosebumps,It's A Vibe,347.93760681152344
794,Butterfly Effect,Unforgettable,347.8261785507202
795,Low Life,Slippery (feat. Gucci Mane),347.6382350921631
796,That's What I Like,Caroline,347.5434455871582
797,One Dance,Cake By The Ocean,347.50506591796875
798,Play It Again,Cruise,347.2043037414551
799,I'm the One,It Ain't Me (with Selena Gomez),347.0001983642578
800,679 (feat. Remy Boyz),Antidote,346.92716217041016
801,Butterfly Effect,Bad and Boujee (feat. Lil Uzi Vert),346.8788003921509
802,Moves,Congratulations,346.81715202331543
803,XO TOUR Llif3,I Get The Bag (feat. Migos),346.7993154525757
804,LOYALTY. FEAT. RIHANNA.,DNA.,346.6192626953125
805,Don't Let Me Down,Never Be Like You,346.6137685775757
806,Closer,We Don't Talk Anymore (feat. Selena Gomez),346.5559768676758
807,Play It Again,Drunk On A Plane,346.5375051498413
808,I'm Comin' Over,Die A Happy Man,346.4558973312378
809,No Role Modelz,Energy,346.37466621398926
810,Jumpman,0 To 100 / The Catch Up,346.2610626220703
811,No Role Modelz,I Don't Fuck With You,346.2047481536865
812,oui,Don't,346.1756992340088
813,Caroline,Come Get Her,345.9952087402344
814,m.A.A.d city,"Bitch, Don’t Kill My Vibe",345.98121643066406
815,No Heart,Money Longer,345.9548864364624
816,Swang,X (feat. Future),345.8828830718994
817,Chicken Fried,Springsteen,345.69201469421387
818,Body Like A Back Road,Hurricane,345.49522066116333
819,Panda,Hotline Bling,345.4732189178467
820,No Role Modelz,DNA.,345.2992916107178
821,Congratulations,pick up the phone,345.10938262939453
822,Look At Me!,Bounce Back,345.0304079055786
823,Unforgettable,Tunnel Vision,345.0122547149658
824,X (feat. Future),pick up the phone,344.95277976989746
825,Counting Stars,Demons,344.8316650390625
826,No Problem (feat. Lil Wayne & 2 Chainz),Controlla,344.823823928833
827,One Dance,Uber Everywhere,344.67527866363525
828,goosebumps,White Iverson,344.5708360671997
829,No Role Modelz,Come Get Her,344.09786224365234
830,Get Low - Street,Drop It Like It's Hot,344.00904846191406
831,HUMBLE.,Look At Me!,343.9881858825684
832,That's What I Like,iSpy (feat. Lil Yachty),343.9827470779419
833,goosebumps,Look At Me!,343.9229679107666
834,No Problem (feat. Lil Wayne & 2 Chainz),Panda,343.9041471481323
835,Magnolia,Look At Me!,343.8905396461487
836,XO TOUR Llif3,4 AM,343.76835536956787
837,Panda,Trap Queen,343.7142915725708
838,Closer,Gold,343.56090545654297
839,Roses,I Took A Pill In Ibiza - Seeb Remix,343.54791259765625
840,One Dance,Bounce Back,343.3253879547119
841,No Problem (feat. Lil Wayne & 2 Chainz),Starboy,343.3114948272705
842,Caroline,Location,343.144965171814
843,Panda,Black Beatles,342.99647998809814
844,Panda,Work,342.50012397766113
845,I Took A Pill In Ibiza - Seeb Remix,Middle,342.40490531921387
846,HUMBLE.,Butterfly Effect,342.30591773986816
847,Play It Again,T-Shirt,342.2698087692261
848,Chicken Fried,Cruise,342.20214319229126
849,Bodak Yellow,Tunnel Vision,342.1079730987549
850,Pop Style,Low Life,341.64006519317627
851,Redbone,Passionfruit,341.6172580718994
852,No Role Modelz,Pop Style,341.5152931213379
853,Stairway To Heaven,Bohemian Rhapsody - Remastered 2011,341.43097400665283
854,Break Up In A Small Town,Make You Miss Me,341.3114833831787
855,Magnolia,Redbone,341.2522897720337
856,Take On Me,Don't Stop Believin',341.0364532470703
857,Mask Off,One Night,341.01758003234863
858,I Like The Sound Of That,Die A Happy Man,341.0074577331543
859,Leave The Night On,Make You Miss Me,340.93620109558105
860,Closer,Lean On (feat. MØ & DJ Snake),340.7917528152466
861,Hotline Bling,Work,340.7571716308594
862,Stay With Me,Thinking Out Loud,340.57051849365234
863,HUMBLE.,Chill Bill,340.5035552978516
864,Bodak Yellow,Bad and Boujee (feat. Lil Uzi Vert),340.503454208374
865,Say It,Cold Water (feat. Justin Bieber & MØ),340.2427339553833
866,You Was Right,Swang,340.0748863220215
867,House Party,Take Your Time,339.9856472015381
868,Magnolia,Broccoli (feat. Lil Yachty),339.8019819259644
869,XO TOUR Llif3,Gyalchester,339.30848026275635
870,I Want You Back,September,339.307713508606
871,Both (feat. Drake),T-Shirt,339.14203786849976
872,HUMBLE.,LOYALTY. FEAT. RIHANNA.,339.1299247741699
873,Chicken Fried,That's My Kind Of Night,339.05622959136963
874,Fortunate Son,Sweet Home Alabama,338.99007177352905
875,White Iverson,Bad and Boujee (feat. Lil Uzi Vert),338.96430587768555
876,No Role Modelz,Mask Off,338.8736171722412
877,Trap Queen,Can't Feel My Face,338.80609703063965
878,Don't Let Me Down,Ride,338.61138916015625
879,Cruise,Get Your Shine On,338.5771207809448
880,iSpy (feat. Lil Yachty),Water,338.4091625213623
881,Rake It Up,Bank Account,338.3619089126587
882,Ni**as In Paris,I Don't Fuck With You,338.34552001953125
883,Portland,Passionfruit,338.0905036926269
884,Bounce Back,pick up the phone,338.07196712493896
885,Hotel California - Remastered,Sweet Home Alabama,337.7717056274414
886,That's What I Like,Bounce Back,337.73507595062256
887,Young Dumb & Broke,Bank Account,337.68424129486084
888,Closer,It Ain't Me (with Selena Gomez),337.65214920043945
889,Broccoli (feat. Lil Yachty),For Free,337.29607105255127
890,Unforgettable,Drowning (feat. Kodak Black),337.2936325073242
891,Shape of You,Body Like A Back Road,337.1260051727295
892,That's What I Like,It Ain't Me (with Selena Gomez),336.9420051574707
893,Look At Me!,Tunnel Vision,336.7982168197632
894,Where Are Ü Now (with Justin Bieber),The Hills,336.73992252349854
895,No Type,Trap Queen,336.3445816040039
896,Cruise,Round Here,336.309814453125
897,Play It Again,Springsteen,336.2944793701172
898,Riptide,Thinking Out Loud,336.0400695800781
899,No Role Modelz,Uber Everywhere,335.80981063842773
900,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Bad and Boujee (feat. Lil Uzi Vert),335.79997539520264
901,No Role Modelz,goosebumps,335.6512842178345
902,Sweet Child O' Mine,Dream On,335.535927772522
903,Hollaback Girl,Promiscuous,335.33707666397095
904,Mask Off,Black Beatles,335.2411184310913
905,Back To Back,Broccoli (feat. Lil Yachty),335.21539306640625
906,Carry on Wayward Son,Bohemian Rhapsody - Remastered 2011,335.18007802963257
907,Ni**as In Paris,F**kin' Problems,335.172477722168
908,In Da Club,Gold Digger,335.15774154663086
909,Country Girl (Shake It For Me),Drunk On You,335.0657072067261
910,One Dance,Treat You Better,335.05176162719727
911,Don't Let Me Down,Never Forget You,334.9752426147461
912,Ni**as In Paris,Bounce Back,334.8277969360352
913,XO TOUR Llif3,Antidote,334.7823143005371
914,Gold Digger,It Wasn't Me,334.68962574005127
915,What They Want,Caroline,334.51810455322266
916,Santeria,What I Got,334.3442916870117
917,Fake Love,Too Good,334.32136631011963
918,Unforgettable,Slippery (feat. Gucci Mane),334.27844524383545
919,Rolex,Slippery (feat. Gucci Mane),334.2153797149658
920,Go Flex,iSpy (feat. Lil Yachty),334.2094917297363
921,24K Magic,Closer,334.1341552734375
922,Unforgettable,Passionfruit,334.0935859680176
923,Leave The Night On,Die A Happy Man,333.8715486526489
924,Starboy,Let Me Love You,333.8574409484863
925,Redbone,Young Dumb & Broke,333.72509479522705
926,No Type,I Don't Fuck With You,333.70028495788574
927,Both (feat. Drake),Congratulations,333.55871772766113
928,Say It,Never Be Like You,333.52899742126465
929,No Role Modelz,Bank Account,333.51812744140625
930,T-Shirt,Snapback,333.415256023407
931,Low Life,Controlla,333.3864936828613
932,Break Up In A Small Town,This Is How We Roll,333.30925464630127
933,Sugar,Uptown Funk,333.2460708618164
934,No Problem (feat. Lil Wayne & 2 Chainz),Waves,333.23450469970703
935,House Party,Crash And Burn,333.22387313842773
936,Chicken Fried,American Kids,333.0845003128052
937,Hollaback Girl,TiK ToK,332.94401264190674
938,One Dance,Side To Side,332.80078125
939,XO TOUR Llif3,Get Right Witcha,332.7925243377685
940,Hot In Herre,Yeah!,332.74793910980225
941,Magnolia,4 AM,332.59417390823364
942,F*ck Up Some Commas,Where Ya At,332.52789545059204
943,Bodak Yellow,DNA.,332.4744644165039
944,Play It Again,Drunk On You,332.4009008407593
945,No Role Modelz,Needed Me,332.39577865600586
946,Gyalchester,Tunnel Vision,332.28077602386475
947,One Dance,My House,332.1336851119995
948,Springsteen,This Is How We Roll,332.0837287902832
949,Portland,Tunnel Vision,331.98307847976685
950,Butterfly Effect,Gyalchester,331.9469299316406
951,Congratulations,Erase Your Social,331.85776138305664
952,oui,Too Good,331.84436798095703
953,No Role Modelz,Low Life,331.82541847229004
954,Panda,I Don't Fuck With You,331.7955446243286
955,H.O.L.Y.,Body Like A Back Road,331.72985458374023
956,Back To Back,White Iverson,331.6566286087036
957,F*ck Up Some Commas,Antidote,331.5489678382873
958,Fake Love,Sneakin’,331.07945680618286
959,I Get The Bag (feat. Migos),Bank Account,331.0329170227051
960,Antidote,Come Get Her,330.93623065948486
961,Side To Side,Closer,330.9353885650635
962,Under The Bridge,Scar Tissue,330.87422370910645
963,Caroline,Slippery (feat. Gucci Mane),330.8514976501465
964,Jessie's Girl,Summer Of '69,330.38946056365967
965,Hurricane,What Ifs,330.2657651901245
966,T-Shirt,Confession,330.2254366874695
967,Fake Love,Needed Me,330.21362686157227
968,Panda,Ni**as In Paris,330.1890277862549
969,Ignition - Remix,Gold Digger,330.1703071594238
970,Under The Bridge,Snow (Hey Oh) - Hey Oh Album Version,330.15862560272217
971,Yeah!,It Wasn't Me,329.79772567749023
972,Go Flex,White Iverson,329.5479927062988
973,One Dance,Cheap Thrills,329.4915409088135
974,Low Life,Come Get Her,329.4674882888794
975,No Problem (feat. Lil Wayne & 2 Chainz),Same Drugs,329.42825984954834
976,Hotline Bling,Antidote,329.1977653503418
977,I Write Sins Not Tragedies,"Sugar, We're Goin Down",329.0218734741211
978,One Night,X (feat. Future),328.8458847999573
979,Capsize,Cold Water (feat. Justin Bieber & MØ),328.7270927429199
980,All of Me,Thinking Out Loud,328.6874008178711
981,Don't Let Me Down,Sorry,328.670654296875
982,Jumpman,R.I.C.O. (feat. Drake),328.62439823150635
983,Congratulations,Too Many Years,328.28676414489746
984,Closer,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",328.26043796539307
985,Paris,It Ain't Me (with Selena Gomez),328.200008392334
986,No Role Modelz,Father Stretch My Hands Pt. 1,328.1444206237793
987,Break Up In A Small Town,Crash And Burn,328.11187076568604
988,Buy U a Drank (Shawty Snappin'),Ignition - Remix,327.72930908203125
989,Swang,pick up the phone,327.6838684082031
990,Piano Man,American Pie,327.659273147583
991,Jessie's Girl,Don't Stop Believin',327.4153079986572
992,Mask Off,Gyalchester,327.3422241210937
993,Chicken Fried,Die A Happy Man,327.2265272140503
994,No Problem (feat. Lil Wayne & 2 Chainz),V. 3005,327.16489124298096
995,Wagon Wheel,Cruise,326.8433532714844
996,HUMBLE.,Both (feat. Drake),326.8154411315918
997,POWER,Stronger,326.79876613616943
998,In Da Club,Yeah!,326.63775300979614
999,You Was Right,White Iverson,326.54355812072754
