,key1,key2,similarity
507,No Problem (feat. Lil Wayne & 2 Chainz),Closer,401.879093170166
508,Don't Let Me Down,Cold Water (feat. Justin Bieber & MØ),401.8078327178955
509,Slippery (feat. Gucci Mane),pick up the phone,401.5747537612915
510,Butterfly Effect,Bad and Boujee (feat. Lil Uzi Vert),401.388313293457
511,House Party,Body Like A Back Road,401.1415958404541
512,House Party,Make You Miss Me,400.7490787506104
513,Black Beatles,OOOUUU,400.6775321960449
514,One Dance,No Role Modelz,399.9656181335449
515,Fake Love,Location,399.9406757354736
516,goosebumps,Antidote,399.88067150115967
517,HUMBLE.,ELEMENT.,399.7676696777344
518,1-800-273-8255,Location,399.6848373413086
519,Mask Off,Gyalchester,399.6620178222656
520,T-Shirt,Get Right Witcha,399.6433219909668
521,rockstar,Gucci Gang,399.55956649780273
522,HUMBLE.,wokeuplikethis*,399.3770751953125
523,Treat You Better,Closer,399.0958366394043
524,1-800-273-8255,Unforgettable,398.539137840271
525,Slippery (feat. Gucci Mane),Bank Account,398.4000492095947
526,XO TOUR Llif3,wokeuplikethis*,397.2682762145996
527,XO TOUR Llif3,It's A Vibe,397.2208557128906
528,Starving,Cold Water (feat. Justin Bieber & MØ),397.1781578063965
529,Despacito - Remix,iSpy (feat. Lil Yachty),397.08680534362793
530,Trap Queen,The Hills,397.0849914550781
531,Moves,Congratulations,397.0143852233887
532,No Problem (feat. Lil Wayne & 2 Chainz),All We Got (feat. Kanye West & Chicago Children's Choir),396.6225814819336
533,No Problem (feat. Lil Wayne & 2 Chainz),All Night (feat. Knox Fortune),396.5418176651001
534,Unforgettable,Location,396.4258518218994
535,Buy U a Drank (Shawty Snappin'),Kiss Me Thru The Phone,396.3649463653565
536,Another One Bites The Dust - Remastered 2011,Bohemian Rhapsody - Remastered 2011,396.0293312072754
537,Needed Me,Don't,395.8031816482544
538,Smack That - Dirty,Yeah!,395.7756357192993
539,H.O.L.Y.,Body Like A Back Road,395.52402782440186
540,Buy U a Drank (Shawty Snappin'),Low (feat T-Pain) - Feat T-Pain Album Version,395.5055618286133
541,Mask Off,1-800-273-8255,395.4481201171875
542,Despacito - Remix,Location,395.4082489013672
543,No Role Modelz,Pop Style,395.1819820404053
544,Cruise,Die A Happy Man,394.5939464569092
545,Really Really,Panda,394.4674987792969
546,It Goes Like This,Die A Happy Man,394.45191192626953
547,Don't Stop Believin',Sweet Home Alabama,394.4037446975708
548,You Was Right,Mask Off,394.3570804595947
549,Work from Home,Roses,394.3154697418213
550,HUMBLE.,Location,394.092170715332
551,No Role Modelz,Bad and Boujee (feat. Lil Uzi Vert),394.0537643432617
552,No Problem (feat. Lil Wayne & 2 Chainz),Low Life,393.0860595703125
553,No Problem (feat. Lil Wayne & 2 Chainz),Jumpman,392.9837608337402
554,Sweet Child O' Mine,Welcome To The Jungle,392.8211097717285
555,Closer,Needed Me,392.75978088378906
556,Body Like A Back Road,Die A Happy Man,392.5242519378662
557,You Was Right,X (feat. Future),392.4881544113159
558,2 Phones,Broccoli (feat. Lil Yachty),392.3863887786865
559,Bodak Yellow,rockstar,392.2264108657837
560,Mask Off,Unforgettable,392.2236785888672
561,Slippery (feat. Gucci Mane),Money Longer,392.15457916259766
562,Under Pressure - Remastered 2011,Another One Bites The Dust - Remastered 2011,392.1046018600464
563,Leave The Night On,Take Your Time,391.7440185546875
564,One Dance,Sorry,391.6474151611328
565,XO TOUR Llif3,What They Want,391.53932762146
566,Cruise,Get Your Shine On,391.3063220977783
567,Jumpman,Controlla,390.9380645751953
568,One Dance,Starboy,390.88750648498535
569,No Heart,Bad and Boujee (feat. Lil Uzi Vert),390.8307266235352
570,Chill Bill,Tunnel Vision,390.7107849121094
571,Jessie's Girl,Don't Stop Believin',390.6659841537476
572,You Was Right,goosebumps,390.6071720123291
573,No Role Modelz,"Bitch, Don’t Kill My Vibe",390.2933444976807
574,Sweet Child O' Mine,Don't Stop Believin',390.00669384002686
575,Believer,Thunder,389.89654541015625
576,You Was Right,Erase Your Social,389.8078136444092
577,Trap Queen,Come Get Her,389.77704334259033
578,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Shape of You,389.3681726455689
579,Crazy In Love,Yeah!,389.3349304199219
580,Black Beatles,Swang,389.3184242248535
581,do re mi,Congratulations,388.9814834594727
582,Black Beatles,Come Get Her,388.96303367614746
583,Jumpman,Big Rings,388.8268575668335
584,Congratulations,Young Dumb & Broke,388.8260231018066
585,You Was Right,No Heart,388.6906099319458
586,Buy U a Drank (Shawty Snappin'),Yeah!,387.8296203613281
587,Buy U a Drank (Shawty Snappin'),It Wasn't Me,387.5843982696533
588,Play It Again,This Is How We Roll,387.534408569336
589,Jumpman,Panda,386.7927703857422
590,Gold Digger,Drop It Like It's Hot,386.6911926269531
591,Congratulations,Passionfruit,386.3147010803223
592,Unforgettable,Drowning (feat. Kodak Black),386.1124753952026
593,Panda,I Took A Pill In Ibiza - Seeb Remix,385.9431743621826
594,Black Beatles,Tunnel Vision,385.8560962677002
595,XO TOUR Llif3,Do What I Want,385.43040466308594
596,Paris,It Ain't Me (with Selena Gomez),385.2782707214356
597,Look At Me!,Bounce Back,385.1502075195313
598,One Dance,For Free,384.8382148742676
599,No Role Modelz,Money Longer,384.7145557403565
600,Broccoli (feat. Lil Yachty),Swang,384.6994285583496
601,Somewhere On A Beach,Die A Happy Man,384.4174575805664
602,m.A.A.d city,Ni**as In Paris,384.3918952941895
603,Get Low - Street,Gold Digger,384.3245620727539
604,No Type,This Could Be Us,384.2193603515625
605,Mask Off,pick up the phone,384.21034240722656
606,goosebumps,Money Longer,384.0174331665039
607,One Dance,Fake Love,383.6384925842285
608,No Heart,pick up the phone,383.1711845397949
609,The Hills,My Way (feat. Monty),382.83922576904297
610,Hot In Herre,Yeah!,382.3061599731445
611,You Was Right,Bad and Boujee (feat. Lil Uzi Vert),382.1431875228882
612,Bodak Yellow,Bank Account,382.1148519515991
613,Jumpman,Ni**as In Paris,382.1025466918945
614,Portland,Bank Account,382.04248428344727
615,Jumpman,Bounce Back,382.0390319824219
616,Fake Love,No Heart,381.97944355010986
617,No Problem (feat. Lil Wayne & 2 Chainz),Tunnel Vision,381.74617767333984
618,Starboy,The Hills,381.7287654876709
619,T-Shirt,Swang,381.6698923110962
620,Roses,Middle,381.5755367279053
621,Jumpman,Where Ya At,381.3895845413208
622,LOVE. FEAT. ZACARI.,DNA.,381.13059997558594
623,Play It Again,Leave The Night On,381.076621055603
624,Rake It Up,rockstar,380.5973291397095
625,That's What I Like,Slide,380.48951625823975
626,Jumpman,White Iverson,380.481725692749
627,Play It Again,Wagon Wheel,380.2997817993164
628,You Was Right,T-Shirt,380.1480102539063
629,Mask Off,Slide,380.141716003418
630,Ride,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",380.03934478759766
631,No Role Modelz,DNA.,379.82923126220703
632,Energy,Know Yourself,379.7392988204956
633,0 To 100 / The Catch Up,I Don't Fuck With You,379.4280090332031
634,No Role Modelz,2 Phones,379.397744178772
635,Crash And Burn,Die A Happy Man,379.3844747543335
636,Have You Ever Seen The Rain?,Bad Moon Rising,379.34973192214966
637,Mask Off,Fake Love,379.2137260437012
638,iSpy (feat. Lil Yachty),Money Longer,379.04388427734375
639,Magnolia,Bank Account,379.0411376953125
640,No Role Modelz,iSpy (feat. Lil Yachty),378.8524360656738
641,No Problem (feat. Lil Wayne & 2 Chainz),Angels (feat. Saba),378.7937622070313
642,Tunnel Vision,Location,378.7341785430908
643,iSpy (feat. Lil Yachty),Passionfruit,378.5358467102051
644,XO TOUR Llif3,You Was Right,378.4936428070069
645,I Took A Pill In Ibiza - Seeb Remix,Middle,378.4475135803223
646,No Role Modelz,Panda,378.4018249511719
647,Panda,Work,377.7574777603149
648,SexyBack,Yeah!,377.167558670044
649,Bodak Yellow,Bounce Back,377.00634765625
650,Get Low - Street,Hot In Herre,376.5303268432617
651,Caroline,Slippery (feat. Gucci Mane),376.4861869812012
652,No Problem (feat. Lil Wayne & 2 Chainz),pick up the phone,376.3604879379273
653,White Iverson,Black Beatles,376.2710075378418
654,Side To Side,Closer,376.0629415512085
655,Shape of You,Castle on the Hill,375.7625999450684
656,LOVE. FEAT. ZACARI.,LOYALTY. FEAT. RIHANNA.,375.56746196746826
657,1-800-273-8255,Slippery (feat. Gucci Mane),375.5438575744629
658,House Party,Play It Again,375.36865615844727
659,That's My Kind Of Night,This Is How We Roll,375.1471719741821
660,Portland,Fake Love,375.0303459167481
661,The Hills,Hotline Bling,374.9281539916992
662,goosebumps,Broccoli (feat. Lil Yachty),374.9136657714844
663,Redbone,iSpy (feat. Lil Yachty),374.79957580566406
664,Broccoli (feat. Lil Yachty),pick up the phone,374.74246978759766
665,Welcome To The Jungle,Paradise City,374.6335144042969
666,Low Life,iSpy (feat. Lil Yachty),374.6122627258301
667,HUMBLE.,V. 3005,374.4567108154297
668,Shape of You,Let Me Love You,374.06368827819824
669,Play It Again,Break Up In A Small Town,373.9965925216675
670,Starboy,Chill Bill,373.8752975463867
671,White Iverson,Come Get Her,373.7276792526245
672,Closer,My House,373.6411285400391
673,T-Shirt,Crash And Burn,373.5909309387207
674,Under Pressure - Remastered 2011,Bohemian Rhapsody - Remastered 2011,373.42807388305664
675,rockstar,T-Shirt,373.3904647827149
676,Chill Bill,Money Longer,373.1532936096192
677,Starboy,Caroline,373.0499267578125
678,Sorry,Hotline Bling,373.0351686477661
679,XO TOUR Llif3,White Iverson,373.0301284790039
680,Mask Off,Passionfruit,372.94020080566406
681,No Role Modelz,A Tale of 2 Citiez,372.5775508880615
682,Head Over Boots,Die A Happy Man,372.3759841918945
683,Closer,Too Good,371.99100494384766
684,I'm the One,Caroline,371.8469181060791
685,I'm the One,It Ain't Me (with Selena Gomez),371.78592681884766
686,Magnolia,X (feat. Future),371.6872253417969
687,You Was Right,No Flockin,371.501033782959
688,Yeah!,It Wasn't Me,371.0224542617798
689,Sneakin’,Bounce Back,371.0057373046875
690,Mask Off,Both (feat. Drake),370.96499729156494
691,Magnolia,Unforgettable,370.5679426193237
692,I'm the One,That's What I Like,370.5054740905762
693,Issues,Shape of You,370.4593906402588
694,Gyalchester,Slippery (feat. Gucci Mane),370.3697967529297
695,Sweet Child O' Mine,Carry on Wayward Son,370.1102066040039
696,Carry on Wayward Son,Sweet Home Alabama,370.0883913040161
697,Break Up In A Small Town,Take Your Time,370.0088424682617
698,XO TOUR Llif3,Skateboard P (feat. Big Sean),370.0063724517822
699,1-800-273-8255,Swang,369.9411935806274
700,XO TOUR Llif3,4 AM,369.9246511459351
701,One Dance,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",369.7738437652588
702,HUMBLE.,Bodak Yellow,369.616096496582
703,iSpy (feat. Lil Yachty),Come Get Her,369.2043361663818
704,Low (feat T-Pain) - Feat T-Pain Album Version,Crank That (Soulja Boy),369.1096630096436
705,Say It,Closer,369.0976886749268
706,iSpy (feat. Lil Yachty),Bank Account,369.0355281829834
707,No Problem (feat. Lil Wayne & 2 Chainz),Ni**as In Paris,369.02142333984375
708,Play It Again,Dirt Road Anthem,368.55086517333984
709,No Role Modelz,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,368.5101089477539
710,T-Shirt,Body Like A Back Road,368.4795837402344
711,House Party,Crash And Burn,367.80370903015137
712,Too Good,Work,367.7110481262207
713,Jumpman,Trap Queen,367.4270210266113
714,goosebumps,Caroline,367.3850955963135
715,Want to Want Me,Can't Feel My Face,367.371392250061
716,Hotel California - Remastered,Piano Man,367.35814094543457
717,HUMBLE.,LOVE. FEAT. ZACARI.,367.2133712768554
718,I Write Sins Not Tragedies,Mr. Brightside,367.11856842041016
719,Congratulations,Erase Your Social,366.7901573181152
720,No Problem (feat. Lil Wayne & 2 Chainz),White Iverson,366.6228485107422
721,Broccoli (feat. Lil Yachty),DNA.,366.4057197570801
722,I Don't Fuck With You,Bounce Back,366.3038578033447
723,Body Like A Back Road,Star Of The Show,366.2773895263672
724,Congratulations,Look At Me!,366.2166061401367
725,oui,Don't,365.8447952270508
726,Cruise,That's My Kind Of Night,365.8086233139038
727,Cruise,Drunk On You,365.7162208557129
728,HUMBLE.,Despacito - Remix,365.6853084564209
729,House Party,Take Your Time,365.64494132995605
730,Despacito - Remix,Body Like A Back Road,365.55961990356445
731,I'm the One,Swang,364.99658203125
732,Get Your Shine On,Round Here,364.9097137451172
733,Wild Thoughts,Passionfruit,364.8750686645508
734,No Problem (feat. Lil Wayne & 2 Chainz),Money Longer,364.5915298461914
735,Roses,Sorry,364.4324035644531
736,You Was Right,Swang,364.3659496307373
737,Don't Let Me Down,Never Forget You,364.285590171814
738,No Problem (feat. Lil Wayne & 2 Chainz),Smoke Break (feat. Future),364.0148735046387
739,Piano Man,Sweet Home Alabama,363.8492431640625
740,Jumpman,Fake Love,363.6537551879883
741,In Da Club,Ignition - Remix,363.5386276245117
742,Hotline Bling,Can't Feel My Face,363.5240077972412
743,What Do You Mean?,Can't Feel My Face,363.52356719970703
744,Too Good,Cold Water (feat. Justin Bieber & MØ),363.4098768234253
745,Stay With Me,I'm Not The Only One,363.3184051513672
746,Forever,Ni**as In Paris,363.2875204086304
747,Panda,Ni**as In Paris,363.2079200744629
748,Crazy In Love,Hips Don't Lie,363.17192459106445
749,XO TOUR Llif3,Everyday We Lit (feat. PnB Rock),363.0772018432617
750,H.O.L.Y.,Somewhere On A Beach,362.6769685745239
751,Fight Night,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,362.6650762557984
752,Congratulations,Candy Paint,362.6512241363525
753,You Was Right,Tunnel Vision,362.5144920349121
754,1-800-273-8255,Drowning (feat. Kodak Black),362.4393167495728
755,Magnolia,rockstar,362.4011650085449
756,Bodak Yellow,Unforgettable,362.2525568008423
757,Butterfly Effect,4 AM,362.0946960449219
758,2 Phones,Come Get Her,361.9956970214844
759,No Role Modelz,Famous,361.8765354156494
760,Portland,goosebumps,361.8691778182984
761,Despacito - Remix,That's What I Like,361.67841720581055
762,Play It Again,Drunk On A Plane,361.22131729125977
763,Cruise,Barefoot Blue Jean Night,361.0821914672852
764,Butterfly Effect,iSpy (feat. Lil Yachty),361.07981872558594
765,I Don't Fuck With You,679 (feat. Remy Boyz),360.3544692993164
766,One Night,Caroline,360.12072563171387
767,1-800-273-8255,Bounce Back,359.82254791259766
768,DNA.,Unforgettable,359.6949005126953
769,HUMBLE.,Butterfly Effect,359.42120361328125
770,White Iverson,rockstar,359.19852447509766
771,Only,Broccoli (feat. Lil Yachty),358.9455223083496
772,Piano Man,Rocket Man (I Think It's Going To Be A Long Long Time),358.8163928985596
773,goosebumps,Ni**as In Paris,358.7846202850342
774,Mask Off,Chill Bill,358.68940353393555
775,Low (feat T-Pain) - Feat T-Pain Album Version,Yeah!,358.6231908798218
776,Cruise,Knee Deep (feat. Jimmy Buffett),358.5358867645264
777,No Role Modelz,The Hills,358.5163879394531
778,rockstar,I Get The Bag (feat. Migos),358.4852418899536
779,One Dance,"Me, Myself & I",358.18360137939453
780,DNA.,Caroline,358.0533981323242
781,Play It Again,Get Me Some Of That,358.0351371765137
782,Broccoli (feat. Lil Yachty),Ni**as In Paris,357.89120864868164
783,Crazy In Love,Hollaback Girl,357.6399278640747
784,Tunnel Vision,Money Longer,357.3440132141113
785,House Party,Wagon Wheel,357.25338077545166
786,Magnolia,Gyalchester,357.1347427368164
787,That's What I Like,Stay (with Alessia Cara),357.1053504943848
788,Country Girl (Shake It For Me),Drunk On You,356.9178419113159
789,What Do You Mean?,Where Are Ü Now (with Justin Bieber),356.8969841003418
790,Caroline,Come Get Her,356.8075485229492
791,Chill Bill,pick up the phone,356.58386993408203
792,No Problem (feat. Lil Wayne & 2 Chainz),One Night,356.5546455383301
793,Broccoli (feat. Lil Yachty),Childs Play,356.483699798584
794,Ni**as In Paris,Stronger,356.12478256225586
795,Mercy,Ni**as In Paris,356.1136884689331
796,No Role Modelz,Ni**as In Paris,356.0127258300781
797,Magnolia,Bounce Back,355.99422454833984
798,Cruise,This Is How We Roll,355.9589958190918
799,XO TOUR Llif3,Fake Love,355.64037704467773
800,Needed Me,Too Good,355.5280818939209
801,F*ck Up Some Commas,Bad and Boujee (feat. Lil Uzi Vert),355.5149688720703
802,HUMBLE.,Black Beatles,355.1756114959717
803,That's What I Like,It Ain't Me (with Selena Gomez),355.155086517334
804,Ain't No Mountain High Enough,My Girl,355.04320907592773
805,Break Up In A Small Town,Body Like A Back Road,355.0269222259521
806,Moves,Bad and Boujee (feat. Lil Uzi Vert),355.0061492919922
807,Wild Thoughts,Congratulations,354.9784393310547
808,Antidote,Bad and Boujee (feat. Lil Uzi Vert),354.91092681884766
809,Low Life,Money Longer,354.8176031112671
810,Often,The Hills,354.4923591613769
811,rockstar,Caroline,354.2729187011719
812,Sweet Child O' Mine,Dream On,354.1768035888672
813,Don't Let Me Down,Broccoli (feat. Lil Yachty),354.0851287841797
814,Magnolia,Tunnel Vision,354.0302629470825
815,No Role Modelz,Apparently,353.83028411865234
816,Hotel California - Remastered,Sweet Home Alabama,353.48201751708984
817,goosebumps,Sneakin’,353.3787536621094
818,No Role Modelz,Chill Bill,353.33510971069336
819,Play It Again,Get Your Shine On,353.0504550933838
820,Antidote,F**kin' Problems,353.0179138183594
821,All The Small Things,What's My Age Again?,352.8819751739502
822,Jumpman,Congratulations,352.8795700073242
823,Fortunate Son,Sweet Home Alabama,352.8263931274414
824,Sweater Weather,Riptide,352.7860469818115
825,Broccoli (feat. Lil Yachty),White Iverson,352.6019477844238
826,Roses,Closer,352.4003620147705
827,Promiscuous,Yeah!,352.3054504394531
828,Play It Again,Body Like A Back Road,352.2908592224121
829,Chill Bill,Come Get Her,352.17885398864746
830,HUMBLE.,You Was Right,351.9650650024414
831,Play It Again,T-Shirt,351.7773122787476
832,Butterfly Effect,DNA.,351.72638511657715
833,White Iverson,Don't,351.5988435745239
834,I'm the One,Shape of You,351.41834259033203
835,Sweet Child O' Mine,Bohemian Rhapsody - Remastered 2011,351.26181411743164
836,Pop Style,Fake Love,350.9723424911499
837,How to Save a Life,You Found Me,350.85915184021
838,Bodak Yellow,T-Shirt,350.82304286956787
839,rockstar,iSpy (feat. Lil Yachty),350.64327239990234
840,goosebumps,Gyalchester,350.6203308105469
841,Have You Ever Seen The Rain?,Fortunate Son,350.56182861328125
842,XO TOUR Llif3,Low Life,349.9613342285156
843,House Party,Homegrown,349.8646001815796
844,Too Good,Caroline,349.7649383544922
845,LOVE. FEAT. ZACARI.,Redbone,349.34107971191406
846,Work from Home,I Took A Pill In Ibiza - Seeb Remix,349.1812562942505
847,1-800-273-8255,iSpy (feat. Lil Yachty),349.02740478515625
848,Buy U a Drank (Shawty Snappin'),Gold Digger,348.8570213317871
849,XO TOUR Llif3,beibs in the trap,348.7437057495117
850,Gold Digger,Hey Ya! - Radio Mix / Club Mix,348.6505508422852
851,One Dance,Hotline Bling,348.56233978271484
852,I Don't Fuck With You,Come Get Her,348.3898401260376
853,Break Up In A Small Town,Leave The Night On,348.3829936981201
854,That's My Kind Of Night,Drunk On You,348.35410594940186
855,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Come Get Her,348.26334857940674
856,2 Phones,Low Life,347.99402618408203
857,Fake Love,DNA.,347.7639141082764
858,Rocket Man (I Think It's Going To Be A Long Long Time),Tiny Dancer,347.5816478729248
859,Broccoli (feat. Lil Yachty),THat Part,347.5766429901123
860,Butterfly Effect,Bodak Yellow,347.44140625
861,Party In The U.S.A.,Umbrella,347.33989238739014
862,HUMBLE.,Swang,347.2814540863037
863,XO TOUR Llif3,Get Right Witcha,347.2617492675781
864,You Was Right,Black Beatles,347.074556350708
865,Panda,Needed Me,346.8207950592041
866,Look At Me!,Tunnel Vision,346.70403003692627
867,You Was Right,No Role Modelz,346.6772222518921
868,White Iverson,Caroline,346.5911178588867
869,One Dance,Chill Bill,346.38038635253906
870,One Dance,This Is What You Came For,346.1907501220703
871,I Want You Back,September,346.09387588500977
872,Look At Me!,Bank Account,346.0089454650879
873,Jumpman,goosebumps,345.6934337615967
874,Caroline,Antidote,345.61573028564453
875,Heathens,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",345.3695840835572
876,Californication,Snow (Hey Oh) - Hey Oh Album Version,345.3400754928589
877,Party In The U.S.A.,Hollaback Girl,345.2231140136719
878,House Party,Snapback,345.0836982727051
879,HUMBLE.,No Heart,344.9679317474365
880,Have You Ever Seen The Rain?,Sweet Home Alabama,344.959716796875
881,Jumpman,Chill Bill,344.75335121154785
882,Body Like A Back Road,In Case You Didn't Know,344.6694812774658
883,24K Magic,Closer,344.5758476257324
884,goosebumps,Erase Your Social,344.461612701416
885,Starboy,Bounce Back,344.39565658569336
886,Cruise,Springsteen,344.2781181335449
887,Panda,Too Good,344.1231861114502
888,Lean On (feat. MØ & DJ Snake),Hotline Bling,344.1073532104492
889,One Dance,Roses,343.9635925292969
890,rockstar,1-800-273-8255,343.8719520568848
891,Rocket Man (I Think It's Going To Be A Long Long Time),Sweet Home Alabama,343.8594055175781
892,Gold Digger,I Don't Fuck With You,343.81479835510254
893,Paris,Something Just Like This,343.77423095703125
894,Location,Stay (with Alessia Cara),343.5596523284912
895,goosebumps,Black Beatles,343.50345611572266
896,Broccoli (feat. Lil Yachty),rockstar,343.45620346069336
897,Cold Water (feat. Justin Bieber & MØ),This Is What You Came For,343.28205585479736
898,Go Flex,White Iverson,343.27917098999023
899,"Flex (Ooh, Ooh, Ooh)",Hotline Bling,343.0777587890625
900,Antidote,Don't,342.9874420166016
901,Mask Off,Money Longer,342.96899604797363
902,Clique,Ni**as In Paris,342.9061031341553
903,White Iverson,Trap Queen,342.7804183959961
904,Jumpman,Throw Sum Mo,342.7064247131348
905,XO TOUR Llif3,Gucci Gang,342.3299331665039
906,Location,Bad and Boujee (feat. Lil Uzi Vert),342.3058662414551
907,Bad and Boujee (feat. Lil Uzi Vert),Drowning (feat. Kodak Black),342.1919631958008
908,One Dance,iSpy (feat. Lil Yachty),342.0748043060303
909,Jumpman,F*ck Up Some Commas,342.05106925964355
910,No Type,Energy,341.9375915527344
911,That's What I Like,Congratulations,341.6974983215332
912,One Dance,Low Life,341.5587959289551
913,That's What I Like,Caroline,341.5513172149658
914,No Role Modelz,This Could Be Us,341.4079666137696
915,No Flockin,Bounce Back,341.297212600708
916,Sorry,My House,341.2349395751953
917,Don't Stop Me Now - Remastered,Bohemian Rhapsody - Remastered 2011,341.1794595718384
918,Don't Let Me Down,Let Me Love You,341.14819049835205
919,Erase Your Social,Money Longer,341.1181755065918
920,POWER,Stronger,341.0074157714844
921,Get Your Shine On,Runnin' Outta Moonlight,340.82082319259644
922,Ni**as In Paris,Bounce Back,340.8068828582764
923,I Fall Apart,Congratulations,340.78171253204346
924,HUMBLE.,One Night,340.6021614074707
925,Pop Style,Uber Everywhere,340.552921295166
926,Broccoli (feat. Lil Yachty),Trap Queen,340.50378608703613
927,Strip That Down,Shape of You,340.49195861816406
928,Wild Thoughts,DNA.,340.45713806152344
929,Portland,T-Shirt,340.4402189254761
930,Magnolia,wokeuplikethis*,340.16216468811035
931,rockstar,Tunnel Vision,340.01417541503906
932,Cold Water (feat. Justin Bieber & MØ),Middle,339.9388074874878
933,White Iverson,Hotline Bling,339.8364028930664
934,Despacito - Remix,Slide,339.6708183288574
935,Starboy,Party Monster,339.44366455078125
936,Unforgettable,Bank Account,339.279842376709
937,Congratulations,Everyday We Lit (feat. PnB Rock),339.2736339569092
938,No Type,Broccoli (feat. Lil Yachty),339.1977310180664
939,T-Shirt,Head Over Boots,339.1877717971802
940,Radioactive,Demons,339.1775817871094
941,Party In The U.S.A.,TiK ToK,339.1667766571045
942,I'm the One,Portland,339.1333818435669
943,THat Part,Bad and Boujee (feat. Lil Uzi Vert),338.94599056243896
944,Sweet Child O' Mine,Summer Of '69,338.81463050842285
945,Trap Queen,Can't Feel My Face,338.8060760498047
946,No Type,Bad and Boujee (feat. Lil Uzi Vert),338.7593307495117
947,Pop Style,2 Phones,338.74859619140625
948,No Role Modelz,Hotline Bling,338.62937927246094
949,Snapback,Die A Happy Man,338.58573055267334
950,What They Want,Congratulations,338.53469371795654
951,You Know You Like It,Lean On (feat. MØ & DJ Snake),338.5276594161988
952,Hotel California - Remastered,Bohemian Rhapsody - Remastered 2011,338.43383407592773
953,OOOUUU,Caroline,338.31640434265137
954,Knee Deep (feat. Jimmy Buffett),Barefoot Blue Jean Night,338.28495025634766
955,Both (feat. Drake),Congratulations,338.0662679672241
956,One Dance,Bad and Boujee (feat. Lil Uzi Vert),338.0104064941406
957,Play It Again,I Don't Want This Night to End,337.83511447906494
958,LOVE. FEAT. ZACARI.,1-800-273-8255,337.8318042755127
959,HUMBLE.,Gucci Gang,337.62914276123047
960,Famous,Waves,337.5385265350342
961,No Problem (feat. Lil Wayne & 2 Chainz),Father Stretch My Hands Pt. 1,337.43529319763184
962,One Dance,Hype,337.40627098083496
963,Santeria,What I Got,337.38378524780273
964,No Role Modelz,X (feat. Future),337.267635345459
965,Rolex,goosebumps,337.17079162597656
966,Black Beatles,pick up the phone,337.1039428710937
967,Pop Style,Black Beatles,337.02232837677
968,Congratulations,Money Longer,337.0137405395508
969,Fortunate Son,Stairway To Heaven,336.9671268463135
970,Broccoli (feat. Lil Yachty),Cold Water (feat. Justin Bieber & MØ),336.67808532714844
971,Redbone,Slide,336.6364631652832
972,Another One Bites The Dust - Remastered 2011,Sweet Home Alabama,336.56736755371094
973,This Is What You Came For,Middle,336.34368324279785
974,m.A.A.d city,Jumpman,336.253680229187
975,Congratulations,Slide,336.18692779541016
976,Play It Again,Barefoot Blue Jean Night,336.11081314086914
977,House Party,I Like The Sound Of That,336.04759216308594
978,HUMBLE.,Starboy,336.0291442871094
979,2U (feat. Justin Bieber),Stay (with Alessia Cara),336.0036106109619
980,Broccoli (feat. Lil Yachty),Father Stretch My Hands Pt. 1,335.9846363067627
981,One Night,Bounce Back,335.9591217041016
982,One Night,Swang,335.8120822906494
983,Wet Dreamz,Broccoli (feat. Lil Yachty),335.7254409790039
984,No Problem (feat. Lil Wayne & 2 Chainz),Juke Jam (feat. Justin Bieber & Towkio),335.70006561279297
985,No Problem (feat. Lil Wayne & 2 Chainz),Black Beatles,335.63903999328613
986,Wagon Wheel,T-Shirt,335.6231575012207
987,Broccoli (feat. Lil Yachty),This Could Be Us,335.5824966430664
988,XO TOUR Llif3,Rake It Up,335.4003839492798
989,Where Ya At,Antidote,335.29085540771484
990,Play It Again,Drunk On You,335.2664165496826
991,More Than a Feeling,Bohemian Rhapsody - Remastered 2011,335.25787353515625
992,Piano Man,September,335.05714416503906
993,Portland,DNA.,335.0437316894531
994,Work from Home,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",334.9364776611328
995,House Party,Barefoot Blue Jean Night,334.878191947937
996,Gold Digger,679 (feat. Remy Boyz),334.7141160964966
997,No Problem (feat. Lil Wayne & 2 Chainz),Controlla,334.68195724487305
998,What They Want,Caroline,334.51810455322266
999,Caroline,Water,334.4793033599853
