,key1,key2,similarity
503,Jumpman,Fake Love,387.8973388671875
504,No Role Modelz,Low Life,387.1296548843384
505,H.O.L.Y.,Body Like A Back Road,387.0181636810303
506,Jumpman,Work,386.81142473220825
507,Roses,Middle,386.66323471069336
508,Jumpman,Caroline,386.5818161964417
509,Chill Bill,Money Longer,386.4801692962647
510,Don't Let Me Down,Ride,386.2286157608032
511,1-800-273-8255,Young Dumb & Broke,386.1172857284546
512,Unforgettable,Drowning (feat. Kodak Black),386.11244773864746
513,Santeria,What I Got,386.015682220459
514,Jumpman,"Me, Myself & I",385.98613357543945
515,Mask Off,Chill Bill,385.8628544807434
516,Promiscuous,Gold Digger,385.7002921104431
517,Tunnel Vision,X (feat. Future),385.6576886177063
518,I Don't Fuck With You,679 (feat. Remy Boyz),385.37906074523926
519,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Shape of You,385.181432723999
520,One Dance,Sorry,385.1199769973755
521,iSpy (feat. Lil Yachty),Bank Account,385.08055114746094
522,Roses,My House,385.0169944763184
523,Slide,Passionfruit,384.8084306716919
524,Rake It Up,Bank Account,384.8037395477295
525,Antidote,Come Get Her,384.60156536102295
526,DNA.,rockstar,384.57148361206055
527,Rolex,Tunnel Vision,384.5694680213928
528,Cold Water (feat. Justin Bieber & MØ),This Is What You Came For,384.47590255737305
529,HUMBLE.,Moves,384.38561058044434
530,iSpy (feat. Lil Yachty),Money Longer,384.30840587615967
531,Welcome To The Jungle,Paradise City,384.239501953125
532,You Was Right,Slippery (feat. Gucci Mane),384.11048412323
533,Both (feat. Drake),Bad and Boujee (feat. Lil Uzi Vert),384.0590877532959
534,Fortunate Son,Sweet Home Alabama,383.9581425189972
535,rockstar,1-800-273-8255,383.74117612838745
536,XO TOUR Llif3,Black Beatles,383.4440002441406
537,Broccoli (feat. Lil Yachty),T-Shirt,383.1184916496277
538,Starboy,Bad and Boujee (feat. Lil Uzi Vert),383.082953453064
539,XO TOUR Llif3,pick up the phone,382.9379439353943
540,White Iverson,Bad and Boujee (feat. Lil Uzi Vert),382.9041233062744
541,iSpy (feat. Lil Yachty),X (feat. Future),382.8540463447571
542,Don't Let Me Down,My House,381.9588317871094
543,HUMBLE.,X (feat. Future),381.8412170410156
544,Redbone,Passionfruit,381.807523727417
545,Broccoli (feat. Lil Yachty),Father Stretch My Hands Pt. 1,381.8007230758667
546,Sweet Child O' Mine,Sweet Home Alabama,381.7805166244507
547,Panda,Black Beatles,381.7218890190125
548,Never Be Like You,Gold,381.65486097335815
549,Work from Home,Don't Let Me Down,381.5246014595032
550,House Party,Die A Happy Man,381.3343591690064
551,X (feat. Future),pick up the phone,381.0524892807007
552,Play It Again,Break Up In A Small Town,380.7352788448334
553,One Dance,Bounce Back,380.64336490631104
554,rockstar,Unforgettable,380.612199306488
555,I'm the One,goosebumps,380.4142541885376
556,Springsteen,Barefoot Blue Jean Night,380.0239498615265
557,LOYALTY. FEAT. RIHANNA.,DNA.,379.8062133789063
558,One Dance,Low Life,379.5097732543945
559,Jessie's Girl,Don't Stop Believin',379.5041069984436
560,I'm the One,Passionfruit,379.0729761123657
561,Bounce Back,pick up the phone,379.0503873825073
562,Crash And Burn,Body Like A Back Road,378.95613384246826
563,House Party,Body Like A Back Road,378.8559246063232
564,No Type,I Don't Fuck With You,378.79491806030273
565,Money Longer,pick up the phone,378.47362995147705
566,rockstar,T-Shirt,378.1775345802307
567,That's My Kind Of Night,Country Girl (Shake It For Me),378.1183562278748
568,Body Like A Back Road,Hurricane,377.22437357902527
569,Starving,Cold Water (feat. Justin Bieber & MØ),377.1186399459839
570,White Iverson,Don't,377.0770206451416
571,Heathens,Closer,376.97018814086914
572,1-800-273-8255,Location,376.5147018432617
573,Pop Style,Jumpman,376.0632982254028
574,One Dance,Don't Mind,375.99707221984863
575,Crash And Burn,Die A Happy Man,375.9665966033936
576,Sweet Child O' Mine,Bohemian Rhapsody - Remastered 2011,375.4867815971375
577,Needed Me,Caroline,375.4476828575134
578,Ni**as In Paris,Stronger,375.1180791854858
579,Somewhere On A Beach,Die A Happy Man,374.8069932460785
580,XO TOUR Llif3,X (feat. Future),374.6922492980957
581,Fake Love,Location,374.54761695861816
582,Cheap Thrills,Closer,374.0850739479065
583,goosebumps,Redbone,373.8756103515625
584,Magnolia,Portland,373.82567834854126
585,Lean On (feat. MØ & DJ Snake),Can't Feel My Face,373.50730895996094
586,XO TOUR Llif3,LOVE. FEAT. ZACARI.,373.3517217636109
587,Ignition - Remix,Yeah!,372.7905750274658
588,XO TOUR Llif3,Moves,372.54528856277466
589,Jumpman,Chill Bill,372.1147174835205
590,I'm the One,Caroline,371.8469452857971
591,goosebumps,Chill Bill,371.4276838302612
592,You Was Right,goosebumps,371.31794118881226
593,Broccoli (feat. Lil Yachty),Ni**as In Paris,371.1464385986328
594,House Party,H.O.L.Y.,370.65397357940674
595,HUMBLE.,ELEMENT.,370.6179437637329
596,Treat You Better,Closer,370.5890035629273
597,Jumpman,Summer Sixteen,370.5683727264404
598,No Role Modelz,Back To Back,370.44871520996094
599,Fake Love,Swang,370.39566135406494
600,Jumpman,"Flex (Ooh, Ooh, Ooh)",370.3925642967224
601,HUMBLE.,Both (feat. Drake),370.07042598724365
602,You Was Right,Chill Bill,369.8501443862915
603,Say It,Never Be Like You,369.7821493148804
604,The Hills,Hotline Bling,369.7208185195923
605,HUMBLE.,You Was Right,369.5633282661438
606,Trap Queen,The Hills,369.50965547561646
607,That's My Kind Of Night,This Is How We Roll,369.33095693588257
608,Congratulations,X (feat. Future),369.3122205734253
609,Jumpman,Bounce Back,369.3043975830078
610,Chicken Fried,Die A Happy Man,369.1786460876465
611,Broccoli (feat. Lil Yachty),pick up the phone,369.0645742416382
612,No Type,679 (feat. Remy Boyz),368.76832008361816
613,Buy U a Drank (Shawty Snappin'),Ignition - Remix,368.6954727172852
614,2 Phones,Really Really,368.49778175354
615,goosebumps,Location,368.4363689422608
616,You Was Right,Swang,368.41446018218994
617,XO TOUR Llif3,Fake Love,368.11896800994873
618,Fake Love,White Iverson,368.0973873138428
619,Portland,T-Shirt,367.8319606781006
620,Back To Back,Hotline Bling,367.7911949157715
621,I'm Comin' Over,Die A Happy Man,367.72950506210327
622,Moves,Bad and Boujee (feat. Lil Uzi Vert),367.6849265098572
623,Body Like A Back Road,May We All,367.6707632541657
624,Piano Man,Rocket Man (I Think It's Going To Be A Long Long Time),367.5680222511292
625,Tunnel Vision,Bank Account,367.35695123672485
626,Needed Me,Controlla,367.22996520996094
627,HUMBLE.,Ni**as In Paris,367.16582775115967
628,Drowning (feat. Kodak Black),X (feat. Future),367.1079216003418
629,House Party,T-Shirt,366.99667096138
630,Pop Style,Low Life,366.6381187438965
631,No Problem (feat. Lil Wayne & 2 Chainz),White Iverson,366.6228675842285
632,Ignition - Remix,It Wasn't Me,366.4262104034424
633,Unforgettable,Bank Account,366.4222297668457
634,Chicken Fried,That's My Kind Of Night,366.1807279586792
635,Earned It (Fifty Shades Of Grey),The Hills,366.13692569732666
636,One Night,iSpy (feat. Lil Yachty),365.9360055923462
637,No Problem (feat. Lil Wayne & 2 Chainz),One Night,365.69705963134766
638,Broccoli (feat. Lil Yachty),Uber Everywhere,365.47302055358887
639,No Type,Jumpman,365.4366798400879
640,Chill Bill,pick up the phone,365.3883967399597
641,Get Right Witcha,Bad and Boujee (feat. Lil Uzi Vert),365.2189016342163
642,Bad and Boujee (feat. Lil Uzi Vert),Bank Account,364.6508088111877
643,Mask Off,pick up the phone,364.5072479248047
644,No Type,Bad and Boujee (feat. Lil Uzi Vert),364.4229164123535
645,Low Life,Don't,364.2295455932617
646,Panda,Chill Bill,364.1173458099365
647,Break Up In A Small Town,Make You Miss Me,364.0655822753906
648,Unforgettable,T-Shirt,363.9130754470825
649,Unforgettable,Tunnel Vision,363.6615657806397
650,I'm the One,1-800-273-8255,363.4078044891357
651,House Party,Cruise,362.931037902832
652,Play It Again,Wagon Wheel,362.693318605423
653,Bodak Yellow,Mask Off,362.5416383743286
654,Swang,X (feat. Future),362.3534965515137
655,Have You Ever Seen The Rain?,Fortunate Son,362.2472229003906
656,In the Name of Love,Closer,361.832377910614
657,Roses,"Me, Myself & I",361.4670848846436
658,Portland,Gyalchester,361.3742065429688
659,Fake Love,Too Good,361.2827668190002
660,Play It Again,Cruise,361.0924758911133
661,No Heart,Congratulations,361.04996252059937
662,Jumpman,2 Phones,361.0426707267761
663,Mask Off,No Heart,360.9983596801758
664,Closer,Gold,360.7389507293701
665,Bounce Back,Drowning (feat. Kodak Black),360.6238746643066
666,XO TOUR Llif3,Chill Bill,360.5348815917969
667,Cruise,Round Here,359.95659828186035
668,That's What I Like,It Ain't Me (with Selena Gomez),359.7083568572998
669,XO TOUR Llif3,Everyday We Lit (feat. PnB Rock),359.6192989349365
670,Broccoli (feat. Lil Yachty),White Iverson,359.51570320129395
671,No Role Modelz,679 (feat. Remy Boyz),359.5101928710937
672,One Dance,Let Me Love You,359.38350677490234
673,Take Your Time,Die A Happy Man,359.1850402355194
674,No Role Modelz,Chill Bill,358.9435729980469
675,XO TOUR Llif3,4 AM,358.71480560302734
676,Often,The Hills,358.7125062942505
677,Low (feat T-Pain) - Feat T-Pain Album Version,Gold Digger,358.6062183380127
678,rockstar,I Get The Bag (feat. Migos),358.48525071144104
679,House Party,Crash And Burn,358.3728446960449
680,Rolex,T-Shirt,358.33161425590515
681,Break Up In A Small Town,Take Your Time,358.26252031326294
682,Cold Water (feat. Justin Bieber & MØ),Gold,358.0113220214844
683,HUMBLE.,Look At Me!,357.9336528778076
684,Bohemian Rhapsody - Remastered 2011,Sweet Home Alabama,357.8971366882324
685,Bad and Boujee (feat. Lil Uzi Vert),Drowning (feat. Kodak Black),357.74614334106445
686,Moves,T-Shirt,357.3568768501282
687,I'm the One,Shape of You,357.27533435821533
688,No Problem (feat. Lil Wayne & 2 Chainz),Famous,357.23758935928345
689,Bodak Yellow,Congratulations,357.15998458862305
690,Have You Ever Seen The Rain?,Bad Moon Rising,357.03503036499023
691,I Don't Fuck With You,Bad and Boujee (feat. Lil Uzi Vert),356.94411993026733
692,What Do You Mean?,Where Are Ü Now (with Justin Bieber),356.8969988822937
693,Chicken Fried,Cruise,356.7639365196228
694,Panda,"Me, Myself & I",356.70783042907715
695,One Dance,Never Be Like You,356.70653772354126
696,Springsteen,Die A Happy Man,356.3333218097687
697,Shape of You,It Ain't Me (with Selena Gomez),356.29295110702515
698,No Role Modelz,Ni**as In Paris,356.0127353668213
699,Slide,iSpy (feat. Lil Yachty),355.9405870437622
700,No Role Modelz,Caroline,355.9127492904663
701,Magnolia,Swang,355.8384132385254
702,No Problem (feat. Lil Wayne & 2 Chainz),Panda,355.7629108428955
703,Famous,Broccoli (feat. Lil Yachty),355.70178508758545
704,Closer,Caroline,355.4816436767578
705,Portland,Tunnel Vision,355.1446886062622
706,No Problem (feat. Lil Wayne & 2 Chainz),Angels (feat. Saba),355.1191520690918
707,Mr. Brightside,Somebody Told Me,355.03686237335205
708,You Was Right,pick up the phone,354.9352812767029
709,Antidote,Bad and Boujee (feat. Lil Uzi Vert),354.91092681884766
710,DNA.,Unforgettable,354.69912672042847
711,LOYALTY. FEAT. RIHANNA.,Congratulations,354.4129686355591
712,XO TOUR Llif3,wokeuplikethis*,354.32036232948303
713,No Type,Black Beatles,354.2889289855957
714,Swang,Drowning (feat. Kodak Black),354.2866096496582
715,Magnolia,rockstar,353.7725658416748
716,In Da Club,Candy Shop,353.68758058547974
717,Too Good,Work,353.56829166412354
718,Needed Me,Work,353.3987054824829
719,Despacito - Remix,Attention,353.29609203338623
720,H.O.L.Y.,T-Shirt,353.2834424972534
721,Panda,I Don't Fuck With You,353.20170879364014
722,Caroline,pick up the phone,353.16114711761475
723,Closer,Don't Wanna Know (feat. Kendrick Lamar),353.0737795829773
724,White Iverson,Caroline,353.00944566726685
725,Despacito - Remix,iSpy (feat. Lil Yachty),352.96604919433594
726,Yeah!,It Wasn't Me,352.70034551620483
727,DNA.,1-800-273-8255,352.5782632827759
728,Magnolia,Drowning (feat. Kodak Black),352.49608182907104
729,DNA.,Swang,352.4334239959717
730,Sweet Child O' Mine,Livin' On A Prayer,352.3468179702759
731,Stay With Me,I'm Not The Only One,352.30877685546875
732,I'm the One,It Ain't Me (with Selena Gomez),351.9573440551758
733,Famous,Too Good,351.8323516845703
734,This Could Be Us,Come Get Her,351.8082962036133
735,Play It Again,Leave The Night On,351.7630262374878
736,Rake It Up,rockstar,351.599445104599
737,Don't Let Me Down,Lean On (feat. MØ & DJ Snake),351.5167541503906
738,m.A.A.d city,Broccoli (feat. Lil Yachty),351.46309089660645
739,I'm the One,Broccoli (feat. Lil Yachty),351.3582944869995
740,OOOUUU,Bad and Boujee (feat. Lil Uzi Vert),351.29585552215576
741,T-Shirt,Get Right Witcha,351.2016887664795
742,No Role Modelz,DNA.,351.05427980422974
743,Side To Side,Closer,350.992078781128
744,No Problem (feat. Lil Wayne & 2 Chainz),Antidote,350.96746826171875
745,Magnolia,wokeuplikethis*,350.9609842300415
746,House Party,This Is How We Roll,350.8114204406738
747,Don't Let Me Down,Sorry,350.58203125
748,You Was Right,T-Shirt,350.58095598220825
749,Closer,Something Just Like This,350.23638439178467
750,Cruise,That's My Kind Of Night,350.1757583618164
751,Jumpman,Really Really,350.14638805389404
752,Play It Again,Country Girl (Shake It For Me),349.9157977104187
753,Redbone,iSpy (feat. Lil Yachty),349.8129463195801
754,One Dance,oui,349.7682800292969
755,Too Good,Caroline,349.7649478912353
756,No Problem (feat. Lil Wayne & 2 Chainz),Jumpman,349.3188896179199
757,T-Shirt,Body Like A Back Road,349.28792428970337
758,Panda,Trap Queen,349.2580704689026
759,Springsteen,Dirt Road Anthem,349.1168475151062
760,Jumpman,I Don't Fuck With You,349.05604553222656
761,Don't Stop Believin',Bohemian Rhapsody - Remastered 2011,348.78090620040894
762,Black Beatles,OOOUUU,348.7378520965576
763,Jumpman,All Me,348.7092342376709
764,You Was Right,One Night,348.47138714790344
765,XO TOUR Llif3,No Heart,348.3883867263794
766,Leave The Night On,Die A Happy Man,348.38770294189453
767,No Role Modelz,Panda,348.36993408203125
768,Pop Style,Controlla,348.2817077636719
769,Fake Love,Slippery (feat. Gucci Mane),348.25427055358887
770,goosebumps,1-800-273-8255,348.1669921875
771,Sorry,Can't Feel My Face,348.00661754608154
772,No Problem (feat. Lil Wayne & 2 Chainz),I'm the One,347.79394149780273
773,Buy U a Drank (Shawty Snappin'),Yeah!,347.4307289123535
774,DNA.,Bank Account,347.3198175430298
775,Slippery (feat. Gucci Mane),X (feat. Future),347.26268768310547
776,Get Low - Street,Yeah!,347.14827489852905
777,Broccoli (feat. Lil Yachty),For Free,346.93310165405273
778,Black Beatles,pick up the phone,346.4679412841797
779,Broccoli (feat. Lil Yachty),Jordan Belfort,346.4266519546509
780,No Type,Caroline,346.38154220581055
781,DNA.,Caroline,346.118275642395
782,"Flex (Ooh, Ooh, Ooh)",Trap Queen,346.0498809814453
783,No Type,Trap Queen,345.6874866485596
784,Paris,Shape of You,345.625789642334
785,Unforgettable,Young Dumb & Broke,345.60608196258545
786,One Dance,Bad and Boujee (feat. Lil Uzi Vert),345.5217342376709
787,No Problem (feat. Lil Wayne & 2 Chainz),Closer,345.47503328323364
788,Chicken Fried,This Is How We Roll,345.38140296936035
789,Wild Thoughts,Unforgettable,345.36738681793213
790,Caroline,Tunnel Vision,345.29418659210205
791,One Night,Bounce Back,345.2913312911988
792,Body Like A Back Road,Make You Miss Me,345.1192488670349
793,One Night,Money Longer,344.7659564018249
794,Portland,Bank Account,344.58732414245605
795,Paris,Closer,344.5194039344788
796,Don't Stop Me Now - Remastered,Bohemian Rhapsody - Remastered 2011,344.25316619873047
797,Chill Bill,T-Shirt,344.19382762908936
798,Location,Passionfruit,344.15871477127075
799,Work from Home,Closer,344.0459098815918
800,Don't Let Me Down,Gold,343.85258388519287
801,Trap Queen,Hotline Bling,343.8037004470825
802,I'm the One,T-Shirt,343.7831735610962
803,Butterfly Effect,Unforgettable,343.5843958854676
804,Redbone,Unforgettable,343.4305191040039
805,HUMBLE.,Gold Digger,343.2662887573242
806,1-800-273-8255,iSpy (feat. Lil Yachty),343.2102813720703
807,Shut Up and Dance,Uptown Funk,343.1422805786133
808,Slide,Rollin,343.0447397232056
809,HUMBLE.,Starboy,343.029767036438
810,Despacito - Remix,Congratulations,342.9686722755432
811,Play It Again,Springsteen,342.88848876953125
812,H.O.L.Y.,Break Up In A Small Town,342.6506996154785
813,I Took A Pill In Ibiza - Seeb Remix,Middle,342.40490531921387
814,Caroline,Slippery (feat. Gucci Mane),342.26016998291016
815,This Is How We Roll,Round Here,342.1381711959839
816,Sweet Child O' Mine,Dream On,341.7495560646057
817,House Party,Make You Miss Me,341.7240118980408
818,Hotel California - Remastered,Sweet Home Alabama,341.6992835998535
819,Jumpman,Ni**as In Paris,341.5765190124512
820,Come Get Her,Bounce Back,341.4841628074646
821,Starboy,Congratulations,341.41769218444824
822,Believer,Thunder,341.1594772338867
823,Too Good,This Is What You Came For,341.12720108032227
824,Riptide,Take Me To Church,341.07346391677856
825,No Role Modelz,Slippery (feat. Gucci Mane),341.0709238052368
826,T-Shirt,Snapback,340.66341376304626
827,Leave The Night On,Take Your Time,340.6469821929932
828,Stay With Me,Thinking Out Loud,340.57051849365234
829,XO TOUR Llif3,Erase Your Social,340.4547595977783
830,Closer,Ride,340.43865966796875
831,Both (feat. Drake),Bounce Back,340.137544631958
832,goosebumps,Look At Me!,340.101601600647
833,Wet Dreamz,G.O.M.D.,340.07999300956726
834,goosebumps,Moves,339.9897861480713
835,Unforgettable,Bounce Back,339.8939037322998
836,HUMBLE.,Swimming Pools (Drank),339.81190967559814
837,One Night,Congratulations,339.725857257843
838,Rolex,Swang,339.6810221672058
839,Slippery (feat. Gucci Mane),Get Right Witcha,339.5666534900665
840,Paris,Stay (with Alessia Cara),339.4718968868256
841,Back In Black,Highway to Hell,339.4227967262268
842,XO TOUR Llif3,Both (feat. Drake),339.0443687438965
843,Cheap Thrills,Don't Let Me Down,338.9470291137696
844,2 Phones,Panda,338.8452672958374
845,Panda,679 (feat. Remy Boyz),338.6426568031311
846,goosebumps,White Iverson,338.62995958328247
847,No Role Modelz,Money Longer,338.54881954193115
848,Fake Love,Passionfruit,338.3932886123657
849,Play It Again,Drunk On You,338.1319508552551
850,Have You Ever Seen The Rain?,Sweet Home Alabama,337.77305603027344
851,Dream On,Bohemian Rhapsody - Remastered 2011,337.63205003738403
852,Back To Back,679 (feat. Remy Boyz),337.59400033950806
853,No Problem (feat. Lil Wayne & 2 Chainz),Starboy,337.39233112335205
854,Wagon Wheel,Cruise,337.05720806121826
855,Sweet Child O' Mine,More Than a Feeling,336.96842670440674
856,Antidote,Low Life,336.81492376327515
857,Jumpman,R.I.C.O. (feat. Drake),336.63962745666504
858,Piano Man,American Pie,336.5954351425171
859,Never Be Like You,This Is What You Came For,336.5083694458008
860,Butterfly Effect,Tunnel Vision,336.3558979034424
861,Again,My Way (feat. Monty),336.3171179294586
862,XO TOUR Llif3,Redbone,336.2420082092285
863,One Night,Caroline,336.112699508667
864,No Role Modelz,A Tale of 2 Citiez,336.05034732818604
865,Black Beatles,T-Shirt,335.97710037231445
866,No Role Modelz,Don't,335.879065990448
867,Congratulations,Look At Me!,335.69856786727905
868,Mask Off,Black Beatles,335.2411184310913
869,Portland,DNA.,335.0437059402466
870,Panda,Bad and Boujee (feat. Lil Uzi Vert),335.0148129463196
871,Magnolia,1-800-273-8255,334.9645929336548
872,Livin' On A Prayer,You Give Love A Bad Name,334.9406719207764
873,rockstar,Bad and Boujee (feat. Lil Uzi Vert),334.92785263061523
874,Play It Again,Take Your Time,334.88804745674133
875,No Heart,T-Shirt,334.7915654182434
876,Where Are Ü Now (with Justin Bieber),Sorry,334.6775197982788
877,Don't Let Me Down,Too Good,334.5365619659424
878,Broccoli (feat. Lil Yachty),Trap Queen,333.82723331451416
879,Shape of You,Something Just Like This,333.80690574646
880,Panda,Come Get Her,333.64468002319336
881,Magnolia,Bad and Boujee (feat. Lil Uzi Vert),333.39163732528687
882,Jumpman,0 To 100 / The Catch Up,333.2762727737427
883,No Problem (feat. Lil Wayne & 2 Chainz),T-Shirt,333.22534370422363
884,No Problem (feat. Lil Wayne & 2 Chainz),Location,333.21337366104126
885,Congratulations,Deja Vu,333.1193542480469
886,HUMBLE.,Young Dumb & Broke,332.920301437378
887,Shape of You,Stay (with Alessia Cara),332.83762550354004
888,In the Name of Love,Let Me Love You,332.83740615844727
889,Hot In Herre,Yeah!,332.74793910980225
890,No Role Modelz,Energy,332.7019820213318
891,No Role Modelz,0 To 100 / The Catch Up,332.70031213760376
892,Get Low - Street,Ignition - Remix,332.69057750701904
893,In Case You Didn't Know,Die A Happy Man,332.6244752407074
894,This Is What You Came For,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",332.4459900856018
895,Jumpman,The Hills,332.3183398246765
896,Hollaback Girl,Promiscuous,332.04945826530457
897,Head Over Boots,Die A Happy Man,332.035252571106
898,No Role Modelz,Pop Style,331.7577133178711
899,Low Life,X (feat. Future),331.6554355621338
900,F*ck Up Some Commas,Antidote,331.5489678382873
901,Mask Off,Passionfruit,331.5024108886719
902,I Don't Fuck With You,Bounce Back,331.4177942276001
903,You Know You Like It,Lean On (feat. MØ & DJ Snake),331.2474946975708
904,Redbone,Bounce Back,331.19298934936523
905,Slippery (feat. Gucci Mane),Money Longer,331.1527557373047
906,This Is How We Roll,Die A Happy Man,331.04114151000977
907,Go Flex,goosebumps,330.9342269897461
908,Low Life,Bad and Boujee (feat. Lil Uzi Vert),330.9017252922058
909,Starboy,Cold Water (feat. Justin Bieber & MØ),330.7547912597656
910,White Iverson,Black Beatles,330.66240978240967
911,Jumpman,Come Get Her,330.6534743309021
912,HUMBLE.,That's What I Like,330.5956740379333
913,Hotel California - Remastered,Bohemian Rhapsody - Remastered 2011,330.3758726119995
914,No Role Modelz,rockstar,330.26504039764404
915,Sorry,Work,330.2318458557129
916,Work from Home,This Is What You Came For,330.0791931152344
917,Portland,Swang,330.0572986602783
918,rockstar,Gucci Gang,329.93933033943176
919,Forever,Ni**as In Paris,329.88174629211426
920,T-Shirt,Somewhere On A Beach,329.8571348190308
921,H.O.L.Y.,May We All,329.5294523239136
922,Too Good,Cold Water (feat. Justin Bieber & MØ),329.49163246154785
923,Paris,Something Just Like This,329.45029735565186
924,Piano Man,Tiny Dancer,329.39335227012634
925,How to Save a Life,You Found Me,329.37797927856445
926,Light It Up (feat. Nyla & Fuse ODG) - Remix,Middle,329.06243562698364
927,White Iverson,Come Get Her,328.8803472518921
928,HUMBLE.,wokeuplikethis*,328.6540389060974
929,rockstar,The Way Life Goes (feat. Oh Wonder),328.62128734588623
930,HUMBLE.,One Dance,328.61290168762207
931,Under Pressure - Remastered 2011,Bohemian Rhapsody - Remastered 2011,328.4783983230591
932,goosebumps,It's A Vibe,328.16842460632324
933,You Was Right,Erase Your Social,327.933557510376
934,goosebumps,Both (feat. Drake),327.9280903339386
935,Issues,Shape of You,327.87785148620605
936,Famous,Waves,327.61094641685486
937,White Iverson,679 (feat. Remy Boyz),327.5043144226074
938,Unforgettable,Location,327.4822254180908
939,Californication,Snow (Hey Oh) - Hey Oh Album Version,327.4335632324219
940,No Problem (feat. Lil Wayne & 2 Chainz),Too Good,327.43239974975586
941,Chicken Fried,Homegrown,327.3624415397644
942,White Iverson,Panda,327.222767829895
943,No Problem (feat. Lil Wayne & 2 Chainz),Juke Jam (feat. Justin Bieber & Towkio),327.0923595428467
944,XO TOUR Llif3,Go Flex,327.0846977233887
945,Look At Me!,Tunnel Vision,326.8923869132996
946,Location,Bounce Back,326.79152154922485
947,No Heart,Tunnel Vision,326.71964836120605
948,HUMBLE.,IV. sweatpants,326.646324634552
949,What Do You Mean?,Roses,326.6419324874878
950,Better Together,Banana Pancakes,326.5980834960937
951,You Was Right,No Role Modelz,326.58000230789185
952,Break Up In A Small Town,Body Like A Back Road,326.4615249633789
953,DNA.,ELEMENT.,326.46032881736755
954,Pop Style,Too Good,326.1070532798767
955,Needed Me,Never Be Like You,325.97787380218506
956,Leave The Night On,Crash And Burn,325.5252778530121
957,Broccoli (feat. Lil Yachty),Drowning (feat. Kodak Black),325.5030527114868
958,Moves,iSpy (feat. Lil Yachty),325.0582656860352
959,Capsize,Closer,325.018030166626
960,Buy U a Drank (Shawty Snappin'),It Wasn't Me,324.9444823265076
961,T-Shirt,Crash And Burn,324.8616886138916
962,Bank Account,X (feat. Future),324.8490915298462
963,Jumpman,Mask Off,324.52009439468384
964,Smells Like Teen Spirit,Come As You Are,324.50351071357727
965,One Night,goosebumps,324.4416403770447
966,One Dance,Congratulations,324.4202423095703
967,Wild Thoughts,Passionfruit,324.33338165283203
968,Issues,Stay (with Alessia Cara),324.10814905166626
969,I'm the One,Young Dumb & Broke,324.04527854919434
970,2 Phones,Low Life,323.9944381713867
971,Clique,Ni**as In Paris,323.8557505607605
972,Heathens,Stressed Out,323.76944732666016
973,Fake Love,Low Life,323.58451223373413
974,Erase Your Social,Bad and Boujee (feat. Lil Uzi Vert),323.5176467895508
975,Unforgettable,iSpy (feat. Lil Yachty),323.10272216796875
976,One Dance,Mask Off,322.97568798065186
977,Broccoli (feat. Lil Yachty),Tiimmy Turner,322.8103218078613
978,That's My Kind Of Night,Drunk On You,322.5500881671905
979,I Took A Pill In Ibiza - Seeb Remix,My House,322.51752853393555
980,Get Low - Street,Gold Digger,322.4792070388794
981,LOVE. FEAT. ZACARI.,Redbone,322.46871185302734
982,Radioactive,Counting Stars,322.365828037262
983,Chill Bill,Antidote,322.32619285583496
984,1-800-273-8255,Drowning (feat. Kodak Black),322.168270111084
985,Despacito - Remix,Strip That Down,322.0593366622925
986,Play It Again,Body Like A Back Road,321.8459701538086
987,Back To Back,Antidote,321.7848205566406
988,HUMBLE.,Wet Dreamz,321.68057441711426
989,Ain't No Mountain High Enough,I Want You Back,321.62468433380127
990,Pop Style,Broccoli (feat. Lil Yachty),321.519323348999
991,rockstar,iSpy (feat. Lil Yachty),321.42300844192505
992,2 Phones,Antidote,321.421012878418
993,Butterfly Effect,DNA.,321.33026599884033
994,POWER,Ni**as In Paris,321.28598642349243
995,One Dance,679 (feat. Remy Boyz),321.22886180877686
996,House Party,Wagon Wheel,321.16719484329224
997,Break Up with Him,Die A Happy Man,321.1657118797302
998,Paris,It Ain't Me (with Selena Gomez),321.0652256011963
999,Mask Off,Get Right Witcha,321.0560483932495
