,key1,key2,similarity
508,Bad and Boujee (feat. Lil Uzi Vert),Drowning (feat. Kodak Black),378.485050201416
509,No Role Modelz,Panda,378.4018249511719
510,HUMBLE.,LOVE. FEAT. ZACARI.,378.341049194336
511,Portland,Tunnel Vision,378.3062987327576
512,Broccoli (feat. Lil Yachty),Tunnel Vision,377.9453258514404
513,Chill Bill,Money Longer,377.5955677032471
514,Body Like A Back Road,Hurricane,377.22437357902527
515,Break Up In A Small Town,Make You Miss Me,376.8647629022598
516,Closer,Stay (with Alessia Cara),376.6256713867188
517,Under The Bridge,Californication,376.287109375
518,rockstar,1-800-273-8255,376.26569867134094
519,Play It Again,This Is How We Roll,376.23131239414215
520,No Problem (feat. Lil Wayne & 2 Chainz),T-Shirt,376.2221622467041
521,HUMBLE.,m.A.A.d city,376.1213886737824
522,HUMBLE.,Gyalchester,376.0634536743164
523,Broccoli (feat. Lil Yachty),For Free,375.84419345855713
524,No Heart,Bad and Boujee (feat. Lil Uzi Vert),375.6317539215088
525,One Night,iSpy (feat. Lil Yachty),375.4408369064331
526,Jumpman,Where Ya At,375.2381250858307
527,No Problem (feat. Lil Wayne & 2 Chainz),Jumpman,374.2702388763428
528,One Dance,No Role Modelz,374.0419206619263
529,Panda,Black Beatles,373.4235870838165
530,Don't Let Me Down,Let Me Love You,373.2853388786316
531,Butterfly Effect,Unforgettable,373.2768745422363
532,Again,Trap Queen,373.05616521835327
533,No Role Modelz,Chill Bill,372.9648063182831
534,Rolex,Bad and Boujee (feat. Lil Uzi Vert),372.87908005714417
535,Bank Account,Bounce Back,372.8352818489074
536,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Shape of You,372.6211686134338
537,Fake Love,X (feat. Future),372.5150680541992
538,Unforgettable,Slippery (feat. Gucci Mane),372.4816961288452
539,LOYALTY. FEAT. RIHANNA.,DNA.,372.4313354492188
540,iSpy (feat. Lil Yachty),X (feat. Future),372.3648943901062
541,Fake Love,Controlla,371.9958477020264
542,Make You Miss Me,Die A Happy Man,371.5367817878723
543,Butterfly Effect,DNA.,371.26672625541687
544,Pop Style,Panda,371.0419921875
545,One Night,Bad and Boujee (feat. Lil Uzi Vert),370.9800148010254
546,Rolex,Tunnel Vision,370.9735777378082
547,Wild Thoughts,Unforgettable,370.950156211853
548,One Dance,"Me, Myself & I",370.751437664032
549,Slide,Passionfruit,370.7300734519959
550,That's What I Like,iSpy (feat. Lil Yachty),370.6710636615753
551,Shape of You,It Ain't Me (with Selena Gomez),370.54466915130615
552,XO TOUR Llif3,Passionfruit,370.46609687805176
553,No Type,Jumpman,370.3750133514404
554,Don't Let Me Down,Ride,370.3562068939209
555,White Iverson,Panda,370.2783951759338
556,Sweet Child O' Mine,Bohemian Rhapsody - Remastered 2011,369.4305431842804
557,Closer,Gold,369.3279733657837
558,No Problem (feat. Lil Wayne & 2 Chainz),DNA.,369.2789316177368
559,Often,The Hills,369.2628741264343
560,Get Low - Street,Yeah!,369.0944302082062
561,Cruise,That's My Kind Of Night,368.9351739883423
562,No Role Modelz,Bounce Back,368.7085750102997
563,Don't Let Me Down,Never Forget You,368.4727668762207
564,Jumpman,Ni**as In Paris,367.6289653778076
565,Don't Let Me Down,Never Be Like You,367.6206636428833
566,Mask Off,Moves,367.483437538147
567,Bad and Boujee (feat. Lil Uzi Vert),Come Get Her,367.461193561554
568,Play It Again,Break Up In A Small Town,367.2579238414765
569,Broccoli (feat. Lil Yachty),Swang,367.2130908966065
570,Bounce Back,Money Longer,366.9905467033386
571,One Dance,Middle,366.8766841888428
572,XO TOUR Llif3,Redbone,366.80946350097656
573,Trap Queen,The Hills,366.7521207332611
574,Paris,Shape of You,366.700532913208
575,Body Like A Back Road,May We All,365.9842001199722
576,Broccoli (feat. Lil Yachty),Jordan Belfort,365.9436464309693
577,I'm the One,Strip That Down,365.8721923828125
578,rockstar,Unforgettable,365.7831525802612
579,Despacito - Remix,It Ain't Me (with Selena Gomez),365.3479011058808
580,White Iverson,iSpy (feat. Lil Yachty),365.274258852005
581,Jumpman,Bad and Boujee (feat. Lil Uzi Vert),365.2589077949524
582,Caroline,Swang,365.2502417564392
583,Wet Dreamz,G.O.M.D.,365.1385188102722
584,Don't Stop Believin',Sweet Home Alabama,364.93682384490967
585,Starboy,Bad and Boujee (feat. Lil Uzi Vert),364.8409080505371
586,Break Up In A Small Town,Take Your Time,364.13567638397217
587,House Party,Take Your Time,364.04123544692993
588,Roses,Middle,363.7687010765076
589,Chicken Fried,Play It Again,363.342388510704
590,Jumpman,I Don't Fuck With You,363.13088607788086
591,Mask Off,No Heart,363.0730628967285
592,Mask Off,Money Longer,362.8512334823608
593,1-800-273-8255,Young Dumb & Broke,362.5735487937927
594,Money Longer,pick up the phone,362.368369102478
595,Congratulations,Young Dumb & Broke,362.31513833999634
596,Bohemian Rhapsody - Remastered 2011,Sweet Home Alabama,362.2617359161377
597,I'm the One,Caroline,362.0614993572235
598,Portland,DNA.,361.9299292564392
599,Rolex,Caroline,361.8412685394287
600,OOOUUU,Bad and Boujee (feat. Lil Uzi Vert),361.50794434547424
601,Fake Love,Passionfruit,361.4655582904816
602,HUMBLE.,White Iverson,361.3380193710327
603,Hotel California - Remastered,Sweet Home Alabama,361.33717346191406
604,Lean On (feat. MØ & DJ Snake),Can't Feel My Face,361.2208843231201
605,You Was Right,T-Shirt,361.14062333107
606,One Dance,iSpy (feat. Lil Yachty),361.07895255088806
607,goosebumps,beibs in the trap,361.0159367322922
608,Chill Bill,X (feat. Future),360.67742705345154
609,Fake Love,Tunnel Vision,360.6143617630005
610,I Don't Fuck With You,679 (feat. Remy Boyz),360.3544464111328
611,Portland,Gyalchester,359.9625885486603
612,Paris,Closer,359.49850845336914
613,Butterfly Effect,T-Shirt,359.4455599784851
614,Closer,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",359.38858294487
615,This Could Be Us,Come Get Her,359.1376357078552
616,XO TOUR Llif3,Bodak Yellow,358.9320359230041
617,T-Shirt,Body Like A Back Road,358.88374638557434
618,Play It Again,Body Like A Back Road,358.81476402282715
619,Roses,"Me, Myself & I",358.80923867225647
620,HUMBLE.,Wild Thoughts,358.4190607070923
621,Caroline,Low Life,358.4185838699341
622,Antidote,Low Life,358.16234850883484
623,Get Low - Street,Gold Digger,357.8193941116333
624,HUMBLE.,Jumpman,357.8088915348053
625,HUMBLE.,Panda,357.6472907066345
626,No Problem (feat. Lil Wayne & 2 Chainz),Low Life,357.5991132259369
627,Mask Off,pick up the phone,357.1185874938965
628,Starving,Cold Water (feat. Justin Bieber & MØ),357.0591378211975
629,Congratulations,Money Longer,356.67290568351746
630,iSpy (feat. Lil Yachty),Passionfruit,356.5917706489563
631,XO TOUR Llif3,Black Beatles,356.4830939769745
632,Portland,Bad and Boujee (feat. Lil Uzi Vert),356.38810110092163
633,White Iverson,Black Beatles,356.3172519207001
634,I'm the One,Fake Love,356.03179359436035
635,Side To Side,Closer,356.00625133514404
636,Bounce Back,pick up the phone,356.0000259876251
637,Magnolia,Bad and Boujee (feat. Lil Uzi Vert),355.7836129665375
638,Low Life,X (feat. Future),355.6568157672882
639,Break Up In A Small Town,Body Like A Back Road,355.02690839767456
640,DNA.,ELEMENT.,354.9969434738159
641,Unforgettable,Passionfruit,354.9744350910187
642,goosebumps,Black Beatles,354.9535713195801
643,Mask Off,Look At Me!,354.9408292770386
644,XO TOUR Llif3,No Heart,354.84002351760864
645,No Role Modelz,Come Get Her,354.5250701904297
646,Despacito - Remix,Unforgettable,354.522842168808
647,Mask Off,1-800-273-8255,354.25562810897827
648,Bodak Yellow,Rake It Up,354.1886796951294
649,Jumpman,2 Phones,354.1874301433563
650,Portland,Bank Account,353.951110124588
651,Cruise,Get Your Shine On,353.8408434391022
652,Moves,Congratulations,353.66222739219666
653,T-Shirt,Money Longer,353.6105327606201
654,Antidote,Come Get Her,353.29678678512573
655,Fake Love,White Iverson,353.2547507286072
656,HUMBLE.,Both (feat. Drake),353.2490429878235
657,Never Be Like You,Gold,353.1404173374176
658,HUMBLE.,pick up the phone,353.1303970813751
659,Needed Me,Controlla,353.1057357788086
660,Bounce Back,Drowning (feat. Kodak Black),352.8962202072144
661,Unforgettable,Bank Account,352.85103607177734
662,Go Flex,White Iverson,352.4332699775696
663,One Night,Congratulations,352.4021952152252
664,No Role Modelz,iSpy (feat. Lil Yachty),352.2663254737854
665,You Was Right,Swang,352.2204179763794
666,You Was Right,Fake Love,351.80222940444946
667,Black Beatles,Low Life,351.4736523628235
668,No Role Modelz,DNA.,351.05427980422974
669,Moves,iSpy (feat. Lil Yachty),350.720760345459
670,Leave The Night On,Take Your Time,350.58251917362213
671,Black Beatles,Come Get Her,350.5469431877136
672,One Dance,Never Be Like You,350.4485282897949
673,Yeah!,It Wasn't Me,350.4100835323334
674,Fake Love,Swang,350.3742742538452
675,All The Small Things,What's My Age Again?,350.2680559158325
676,HUMBLE.,One Dance,350.23217153549194
677,Mask Off,Gyalchester,350.1800537109375
678,Livin' On A Prayer,You Give Love A Bad Name,350.1652479171753
679,goosebumps,Chill Bill,349.89564418792725
680,No Problem (feat. Lil Wayne & 2 Chainz),Controlla,349.89476251602173
681,Body Like A Back Road,In Case You Didn't Know,349.7381418943405
682,T-Shirt,Get Right Witcha,349.68788838386536
683,You Was Right,No Problem (feat. Lil Wayne & 2 Chainz),349.672976732254
684,goosebumps,Location,349.37931537628174
685,XO TOUR Llif3,Gyalchester,349.1720988750458
686,I Took A Pill In Ibiza - Seeb Remix,Middle,349.1628968715668
687,Don't Let Me Down,Gold,348.8359546661377
688,XO TOUR Llif3,wokeuplikethis*,348.8359282016754
689,Heathens,Ride,348.7180814743042
690,Swang,Bank Account,348.52712202072144
691,Despacito - Remix,Location,348.3358383178711
692,Welcome To The Jungle,Paradise City,348.2170486450196
693,That's My Kind Of Night,Country Girl (Shake It For Me),347.9784872531891
694,Don't Let Me Down,Sorry,347.8431091308594
695,goosebumps,Both (feat. Drake),347.68279457092285
696,Buy U a Drank (Shawty Snappin'),Yeah!,347.4307289123535
697,Chicken Fried,House Party,347.27227449417114
698,Broccoli (feat. Lil Yachty),Slippery (feat. Gucci Mane),347.17178106307983
699,Congratulations,Antidote,346.72413396835327
700,You Was Right,One Night,346.67514288425446
701,Chicken Fried,Body Like A Back Road,346.5769557952881
702,Mr. Brightside,Somebody Told Me,346.52271127700806
703,Panda,"Me, Myself & I",346.5161781311035
704,White Iverson,Don't,346.5032081604004
705,Magnolia,wokeuplikethis*,346.2997500896454
706,White Iverson,Low Life,346.2228033542633
707,"Flex (Ooh, Ooh, Ooh)",Trap Queen,346.0498809814453
708,Swang,Drowning (feat. Kodak Black),346.0473861694336
709,One Dance,Sorry,345.9552335739136
710,Needed Me,Work,345.93253564834595
711,One Dance,Bad and Boujee (feat. Lil Uzi Vert),345.5217342376709
712,Chicken Fried,This Is How We Roll,345.38140296936035
713,Rolex,Broccoli (feat. Lil Yachty),345.3000326156616
714,Shape of You,Stay (with Alessia Cara),345.2569398880005
715,Jumpman,"Flex (Ooh, Ooh, Ooh)",345.2424519062042
716,Take Your Time,Die A Happy Man,345.23610663414
717,XO TOUR Llif3,White Iverson,345.0528688430786
718,Ni**as In Paris,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,344.97540163993835
719,I'm the One,Slippery (feat. Gucci Mane),344.6945421695709
720,Slide,iSpy (feat. Lil Yachty),344.2704038619995
721,Redbone,Passionfruit,344.12914967536926
722,Fake Love,Sneakin’,343.9547690153122
723,Magnolia,Portland,343.84909093379974
724,Jumpman,Bounce Back,343.8351287841797
725,Play It Again,Country Girl (Shake It For Me),343.83030557632446
726,Break Up In A Small Town,Leave The Night On,343.7990337610245
727,Ni**as In Paris,I Don't Fuck With You,343.6321687698364
728,One Dance,Don't Mind,343.5034980773926
729,What Do You Mean?,Where Are Ü Now (with Justin Bieber),343.4653913974762
730,White Iverson,Caroline,343.38191533088684
731,Caroline,Come Get Her,343.2921211719513
732,No Problem (feat. Lil Wayne & 2 Chainz),Angels (feat. Saba),343.28184700012207
733,White Iverson,Hotline Bling,342.53350710868835
734,Caroline,Tunnel Vision,342.50955605506897
735,Chicken Fried,That's My Kind Of Night,342.4467918872833
736,Gold Digger,It Wasn't Me,342.29620814323425
737,rockstar,T-Shirt,342.27460408210754
738,HUMBLE.,Low Life,342.22076082229614
739,I'm the One,It Ain't Me (with Selena Gomez),342.04305267333984
740,Have You Ever Seen The Rain?,Fortunate Son,341.7977828979492
741,Closer,Something Just Like This,341.7629234790802
742,Pop Style,Low Life,341.64006519317627
743,Play It Again,Wagon Wheel,341.56555247306824
744,Wagon Wheel,Knee Deep (feat. Jimmy Buffett),341.29411244392395
745,Cheap Thrills,Don't Let Me Down,341.1769437789917
746,Swang,Money Longer,340.9968423843384
747,Pop Style,Too Good,340.93010115623474
748,Butterfly Effect,Tunnel Vision,340.4083786010742
749,One Dance,2 Phones,340.17058205604553
750,Slide,Location,339.90990686416626
751,DNA.,Unforgettable,339.7118396759033
752,Mask Off,Chill Bill,339.66800570487976
753,Panda,Caroline,339.4386389255524
754,"Flex (Ooh, Ooh, Ooh)",679 (feat. Remy Boyz),339.435786485672
755,Low Life,Bad and Boujee (feat. Lil Uzi Vert),339.3144810199737
756,Redbone,Slide,339.3082013130188
757,Portland,iSpy (feat. Lil Yachty),339.17640829086304
758,You Was Right,pick up the phone,339.1603798866272
759,HUMBLE.,It's A Vibe,339.0790100097656
760,One Night,Black Beatles,339.0682854652405
761,That's My Kind Of Night,This Is How We Roll,338.7957203388214
762,Broccoli (feat. Lil Yachty),Father Stretch My Hands Pt. 1,338.5299744606018
763,You Know You Like It,Lean On (feat. MØ & DJ Snake),338.5276594161988
764,Hotel California - Remastered,Bohemian Rhapsody - Remastered 2011,338.4338207244873
765,White Iverson,679 (feat. Remy Boyz),338.24216079711914
766,Cheap Thrills,Closer,338.2139024734497
767,No Heart,Swang,338.1447720527649
768,Chicken Fried,Homegrown,338.0705587863922
769,That's What I Like,Stay (with Alessia Cara),338.05972051620483
770,Unforgettable,Tunnel Vision,338.01876306533813
771,XO TOUR Llif3,Chill Bill,338.0014514923096
772,Closer,Too Good,337.8918294906616
773,House Party,T-Shirt,337.76684761047363
774,H.O.L.Y.,Break Up In A Small Town,337.70862221717834
775,Slippery (feat. Gucci Mane),Money Longer,337.68866539001465
776,Famous,Waves,337.53855085372925
777,One Night,Money Longer,337.43051052093506
778,Closer,Ride,337.3990287780762
779,Gucci Gang,Bank Account,337.3825172185898
780,In Da Club,Gold Digger,337.362726688385
781,HUMBLE.,You Was Right,337.2998631000519
782,One Dance,679 (feat. Remy Boyz),337.2903048992157
783,No Role Modelz,Energy,337.2595434188843
784,I Don't Fuck With You,F**kin' Problems,337.2559189796448
785,You Was Right,Erase Your Social,337.21469593048096
786,XO TOUR Llif3,One Night,337.20489978790283
787,DNA.,Caroline,337.1669409275055
788,Say It,Never Be Like You,337.1543126106262
789,I'm the One,Young Dumb & Broke,337.111620426178
790,Rake It Up,rockstar,337.1004989147186
791,Wagon Wheel,Cruise,337.05720806121826
792,Fake Love,DNA.,336.7237801551819
793,Jessie's Girl,Don't Stop Believin',336.7168792486191
794,Play It Again,Drunk On You,336.6991883516312
795,No Role Modelz,Pop Style,336.6365032196045
796,Caroline,Location,336.2820658683777
797,House Party,This Is How We Roll,335.91848278045654
798,Both (feat. Drake),Congratulations,335.8124928474426
799,No Role Modelz,Mask Off,335.73589849472046
800,Sweet Child O' Mine,Livin' On A Prayer,335.72668504714966
801,rockstar,Bounce Back,335.6678066253662
802,Chicken Fried,Die A Happy Man,335.6169509887696
803,POWER,Ni**as In Paris,335.5201756954193
804,Under Pressure - Remastered 2011,Bohemian Rhapsody - Remastered 2011,335.3937330245972
805,One Night,Fake Love,335.3367922306061
806,I'm the One,Drowning (feat. Kodak Black),335.24527072906494
807,Antidote,Bad and Boujee (feat. Lil Uzi Vert),335.19365310668945
808,XO TOUR Llif3,It's A Vibe,335.15509700775146
809,One Dance,Trap Queen,334.97948932647705
810,H.O.L.Y.,Make You Miss Me,334.9623613357544
811,HUMBLE.,IV. sweatpants,334.9508922100067
812,Don't Let Me Down,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",334.9424571990967
813,One Night,Chill Bill,334.85122418403625
814,Rolex,T-Shirt,334.705353975296
815,Hotline Bling,Can't Feel My Face,334.4420871734619
816,Portland,Drowning (feat. Kodak Black),334.38798213005066
817,Slide,Rollin,334.38199377059937
818,I Don't Fuck With You,Bounce Back,334.32496786117554
819,Jumpman,Caroline,334.1639428138733
820,Broccoli (feat. Lil Yachty),Trap Queen,333.82723331451416
821,Magnolia,Bounce Back,333.74457478523254
822,I'm the One,Something Just Like This,333.39400148391724
823,No Type,Black Beatles,333.3112950325012
824,One Dance,Roses,333.21471548080444
825,H.O.L.Y.,T-Shirt,333.14008831977844
826,Congratulations,Low Life,333.07353496551514
827,Antidote,Bounce Back,333.0629584789276
828,House Party,That's My Kind Of Night,333.04802763462067
829,HUMBLE.,Young Dumb & Broke,332.920301437378
830,No Heart,Congratulations,332.9161992073059
831,House Party,H.O.L.Y.,332.8688597679138
832,Black Beatles,pick up the phone,332.4219436645508
833,White Iverson,Chill Bill,332.3486261367798
834,No Problem (feat. Lil Wayne & 2 Chainz),Swang,332.2699806690216
835,No Problem (feat. Lil Wayne & 2 Chainz),I'm the One,332.2674262523651
836,Too Good,Cold Water (feat. Justin Bieber & MØ),331.9143650531769
837,Chicken Fried,Springsteen,331.8643341064453
838,Hollaback Girl,Gold Digger,331.8092141151428
839,DNA.,Swang,331.5656554698944
840,Broccoli (feat. Lil Yachty),Ni**as In Paris,331.3807487487793
841,You Was Right,Tunnel Vision,331.26321744918823
842,No Problem (feat. Lil Wayne & 2 Chainz),Famous,331.04016613960266
843,Cruise,Barefoot Blue Jean Night,330.9920263290405
844,Unforgettable,T-Shirt,330.83006858825684
845,rockstar,Tunnel Vision,330.56931495666504
846,Ni**as In Paris,F**kin' Problems,330.5173044204712
847,No Problem (feat. Lil Wayne & 2 Chainz),X (feat. Future),330.42186284065247
848,Closer,I Took A Pill In Ibiza - Seeb Remix,330.4205389022827
849,Uber Everywhere,Caroline,330.3563060760498
850,Bad and Boujee (feat. Lil Uzi Vert),Bank Account,330.29964566230774
851,Slide,Stay (with Alessia Cara),330.265501499176
852,Rake It Up,Bank Account,330.06872487068176
853,No Type,Antidote,329.9490566253662
854,Capsize,Closer,329.79770708084106
855,HUMBLE.,Rake It Up,329.7008681297302
856,Fake Love,Money Longer,329.6489186286926
857,One Dance,Gold,329.5721640586853
858,rockstar,I Get The Bag (feat. Migos),329.418879032135
859,HUMBLE.,Money Longer,329.3912935256958
860,Ain't No Mountain High Enough,I Want You Back,329.2824149131775
861,No Type,White Iverson,328.9452075958252
862,No Problem (feat. Lil Wayne & 2 Chainz),Tunnel Vision,328.7258949279785
863,XO TOUR Llif3,Both (feat. Drake),328.70765018463135
864,I'm the One,Tunnel Vision,328.7060580253601
865,No Role Modelz,679 (feat. Remy Boyz),328.61478567123413
866,Body Like A Back Road,Make You Miss Me,328.59758269786835
867,Piano Man,Bohemian Rhapsody - Remastered 2011,328.53120613098145
868,Butterfly Effect,4 AM,328.4114592075348
869,Somewhere On A Beach,Die A Happy Man,328.3565539121628
870,Magnolia,Swang,328.1620922088623
871,Broccoli (feat. Lil Yachty),No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,328.0997920036316
872,Panda,Chill Bill,327.70561122894287
873,Panda,Work,327.3898243904114
874,rockstar,iSpy (feat. Lil Yachty),327.26706314086914
875,Panda,Trap Queen,327.08295488357544
876,Broccoli (feat. Lil Yachty),Tiimmy Turner,327.0578260421753
877,Unforgettable,Young Dumb & Broke,326.92467212677
878,One Night,goosebumps,326.6638433933258
879,I Get The Bag (feat. Migos),Bank Account,326.5994404554367
880,Low (feat T-Pain) - Feat T-Pain Album Version,Gold Digger,326.5878059864044
881,It's A Vibe,Bank Account,326.5124992132187
882,No Type,No Role Modelz,326.45131516456604
883,Low Life,Money Longer,326.3446092605591
884,House Party,Make You Miss Me,326.19110226631165
885,Work from Home,This Is What You Came For,325.95320320129395
886,Magnolia,Unforgettable,325.84423756599426
887,I Like The Sound Of That,Die A Happy Man,325.7839105129242
888,Clique,Ni**as In Paris,325.7607843875885
889,Both (feat. Drake),Bounce Back,325.6194787025452
890,1-800-273-8255,Bounce Back,325.5537428855896
891,Losin Control,Location,325.46669912338257
892,Moves,Bad and Boujee (feat. Lil Uzi Vert),325.4222912788391
893,House Party,Crash And Burn,325.3648195266724
894,Erase Your Social,Money Longer,325.3256673812866
895,I Took A Pill In Ibiza - Seeb Remix,This Is What You Came For,325.29903411865234
896,Closer,That's What I Like,325.0180220603943
897,Broccoli (feat. Lil Yachty),Gold Digger,324.97833013534546
898,Butterfly Effect,Bounce Back,324.97816371917725
899,Rocket Man (I Think It's Going To Be A Long Long Time),Tiny Dancer,324.91326928138733
900,Bank Account,X (feat. Future),324.8490915298462
901,I Took A Pill In Ibiza - Seeb Remix,My House,324.8212251663208
902,goosebumps,No Heart,324.68605518341064
903,One Dance,Ride,324.68568444252014
904,Portland,Passionfruit,324.6437222957611
905,Play It Again,Cruise,324.6360239982605
906,One Dance,The Hills,324.6120834350586
907,Body Like A Back Road,Star Of The Show,324.5800733566284
908,No Problem (feat. Lil Wayne & 2 Chainz),One Night,324.55614042282104
909,OOOUUU,Chill Bill,324.4139699935913
910,Head Over Boots,Die A Happy Man,324.2774195671081
911,Hot In Herre,Yeah!,323.89825987815857
912,Where Are Ü Now (with Justin Bieber),Sorry,323.8113665580749
913,Play It Again,Barefoot Blue Jean Night,323.6622810363769
914,HUMBLE.,4 AM,323.5827317237854
915,Jumpman,The Hills,323.5731203556061
916,Both (feat. Drake),T-Shirt,323.56918919086456
917,4 AM,Bank Account,323.2991580963135
918,Magnolia,X (feat. Future),323.29043793678284
919,Chill Bill,Low Life,323.29039692878723
920,Springsteen,Die A Happy Man,323.2714672088623
921,Back In Black,Highway to Hell,323.0650715827942
922,Jumpman,Black Beatles,323.00971841812134
923,Back To Back,Hotline Bling,322.8389377593994
924,Famous,Caroline,322.70892548561096
925,Trap Queen,Come Get Her,322.4081716537476
926,Hollaback Girl,Promiscuous,322.1866030693054
927,Stay With Me,I'm Not The Only One,322.0322413444519
928,Buy U a Drank (Shawty Snappin'),Gold Digger,322.0218772888184
929,I'm the One,Swang,321.9067077636719
930,No Problem (feat. Lil Wayne & 2 Chainz),Too Good,321.88269805908203
931,Wagon Wheel,That's My Kind Of Night,321.8483935594559
932,Shut Up and Dance,Uptown Funk,321.69588804244995
933,No Problem (feat. Lil Wayne & 2 Chainz),Father Stretch My Hands Pt. 1,321.68832421302795
934,OOOUUU,Caroline,321.60943365097046
935,Black Beatles,Tunnel Vision,321.5467572212219
936,Roses,This Is What You Came For,321.1069107055664
937,goosebumps,1-800-273-8255,320.9664459228516
938,Famous,Father Stretch My Hands Pt. 1,320.88386964797974
939,T-Shirt,Crash And Burn,320.800917506218
940,Closer,It Ain't Me (with Selena Gomez),320.7695417404175
941,Caroline,Drowning (feat. Kodak Black),320.73378801345825
942,Again,My Way (feat. Monty),320.5073388814926
943,Passionfruit,Bounce Back,320.48996210098267
944,Rolex,Slippery (feat. Gucci Mane),320.2897388935089
945,LOVE. FEAT. ZACARI.,Redbone,320.22934579849243
946,Play It Again,Drunk On A Plane,320.1066784858704
947,Wild Thoughts,Congratulations,320.0184226036072
948,goosebumps,Moves,319.9903869628906
949,Body Like A Back Road,"God, Your Mama, And Me",319.711372256279
950,One Dance,oui,319.7100684642792
951,Redbone,Unforgettable,319.6545600891113
952,Heathens,Stressed Out,319.6185569763184
953,Get Low - Street,In Da Club,319.4611418247223
954,Forever,Ni**as In Paris,319.44245052337646
955,I'm the One,Shape of You,319.205011844635
956,Chill Bill,pick up the phone,319.1645634174347
957,LOVE. FEAT. ZACARI.,LOYALTY. FEAT. RIHANNA.,319.0796812772751
958,Tunnel Vision,Money Longer,319.0571665763855
959,Closer,Black Beatles,319.04421973228455
960,Promiscuous,Yeah!,319.0321578979492
961,Paris,Stay (with Alessia Cara),318.95436465740204
962,Rolex,Swang,318.9227374792099
963,Moves,T-Shirt,318.8183901309967
964,No Role Modelz,"Me, Myself & I",318.6731824874878
965,Look At Me!,Tunnel Vision,318.6375286579132
966,Closer,Caroline,318.4523057937622
967,Sweet Child O' Mine,Dream On,318.4484499692917
968,goosebumps,Redbone,318.37844944000244
969,Wagon Wheel,This Is How We Roll,318.2573161125183
970,Jumpman,Fake Love,318.19703578948975
971,I Don't Fuck With You,Come Get Her,318.196053981781
972,Chicken Fried,Barefoot Blue Jean Night,318.1508696079254
973,goosebumps,Passionfruit,318.0892162322998
974,Better Together,Banana Pancakes,317.9382858276367
975,Butterfly Effect,Portland,317.8422864675522
976,Bodak Yellow,goosebumps,317.6602792739868
977,Roses,Never Be Like You,317.62630462646484
978,XO TOUR Llif3,4 AM,317.6120674610138
979,Hollaback Girl,Yeah!,317.57652282714844
980,Leave The Night On,Body Like A Back Road,317.5555090904236
981,Have You Ever Seen The Rain?,Bad Moon Rising,317.3644714355469
982,DNA.,1-800-273-8255,317.3204369544983
983,Broccoli (feat. Lil Yachty),OOOUUU,317.1889514923096
984,Panda,Bad and Boujee (feat. Lil Uzi Vert),316.7412776947021
985,Fortunate Son,Sweet Home Alabama,316.506036400795
986,HeadBand (feat. 2 Chainz),No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,316.4535895586014
987,Closer,All We Know,316.2485218048096
988,Stay With Me,Thinking Out Loud,316.2440528869629
989,One Dance,Cheap Thrills,316.2055916786194
990,Despacito - Remix,Congratulations,316.06916856765747
991,No Heart,Tunnel Vision,316.0657467842102
992,Chicken Fried,Country Girl (Shake It For Me),315.8425784111023
993,Too Good,This Is What You Came For,315.7731523513794
994,Bodak Yellow,Slippery (feat. Gucci Mane),315.7722783088684
995,Snapback,Die A Happy Man,315.7083081007004
996,679 (feat. Remy Boyz),Antidote,315.6073489189148
997,Roses,Lean On (feat. MØ & DJ Snake),315.5762042999268
998,iSpy (feat. Lil Yachty),Bank Account,315.5521183013916
999,Earned It (Fifty Shades Of Grey),The Hills,315.40711069107056
